"","TYPE","point","lon","lat"
"2507","mall/shop(non-food)",14,44.5246751910177,40.189010670817
"2508","mall/shop(non-food)",14,44.5221851508817,40.1896599201722
"2509","mall/shop(non-food)",14,44.5223210659842,40.1896534695698
"2510","post_office",3,44.5223056149613,40.1897295729154
"2511","bank/atm",10,44.5225375599677,40.1898095190793
"2512","bank/atm",10,44.5225617246488,40.1898362135285
"2513","bank/atm",10,44.5228765841559,40.1901461154137
"2514","bank/atm",10,44.5231313463705,40.1903156824756
"2515","bank/atm",10,44.5231719502213,40.1903465627124
"2516","restaurant/cafe",6,44.5239681270576,40.1904077741624
"2517","bank/atm",10,44.5253233254952,40.1888861866136
"2518","healthcare",10,44.5249182751336,40.1892199739515
"2519","university",6,44.5263032976387,40.1888442572081
"2520","healthcare",10,44.527107289818,40.1891558792242
"2521","healthcare",10,44.5261949608154,40.1895274082042
"2522","bus_stop",4,44.5258502772409,40.1899263157948
"2523","university",6,44.5254166604533,40.1906668928727
"2524","healthcare",10,44.526304195954,40.1896210106777
"2525","healthcare",10,44.5264899675547,40.1898058134223
"2526","healthcare",10,44.5274225086512,40.1899646075061
"2527","bank/atm",10,44.5263297979396,40.190440987527
"2528","university",6,44.5222165020851,40.190939803643
"2529","state institutions/NGO",4,44.5230543607506,40.1913478982376
"2530","School/kindergarten",7,44.5240707146631,40.1928596178733
"2531","bus_stop",4,44.5273367195415,40.1911775789155
"2532","bus_stop",4,44.5170574774084,40.1960237582599
"2533","playground/attraction",4,44.5203630081594,40.195765277572
"2534","bus_stop",4,44.5167088412467,40.196265495479
"2535","restaurant/cafe",6,44.5195137408898,40.1973061976455
"2536","restaurant/cafe",6,44.5211337626732,40.1980803154486
"2537","playground/attraction",4,44.5240460109927,40.1946479050683
"2538","playground/attraction",4,44.522149847091,40.1953211852763
"2539","playground/attraction",4,44.5247087880094,40.1951783916937
"2540","restaurant/cafe",6,44.5221097822294,40.1972738110317
"2541","School/kindergarten",7,44.5226175100279,40.1984758792353
"2542","state institutions/NGO",4,44.5234838452879,40.1981286203261
"2543","state institutions/NGO",4,44.5264614011287,40.1968984819858
"2544","healthcare",10,44.5279235889167,40.1894952923698
"2545","healthcare",10,44.5280143187603,40.1897083682948
"2546","healthcare",10,44.5282069175573,40.1899008565984
"2547","healthcare",10,44.5283399580509,40.1902513142924
"2548","bank/atm",10,44.5323166201506,40.1907119091579
"2549","bus_stop",4,44.5276195990245,40.1909549005105
"2550","healthcare",10,44.5277356613592,40.1910323062146
"2551","state institutions/NGO",4,44.5277646769429,40.191288265937
"2552","playground/attraction",4,44.5281451134657,40.1916418044261
"2553","pub/bar",4,44.5280675888567,40.1920426895902
"2554","restaurant/cafe",6,44.5329208270107,40.1924126931027
"2555","restaurant/cafe",6,44.5329988007773,40.19306911499
"2556","supermarket/shop(food)",10,44.5373472755732,40.1989448577688
"2557","supermarket/shop(food)",10,44.5374241713615,40.1989043754776
"2558","School/kindergarten",7,44.5166261962405,40.1997847569376
"2559","supermarket/shop(food)",10,44.5202928497357,40.1991022581765
"2560","bank/atm",10,44.5203152177863,40.1991500134154
"2561","post_office",3,44.5203094685685,40.1992386624191
"2562","bus_stop",4,44.5203388434782,40.1995210073512
"2563","bank/atm",10,44.5203961559934,40.1994596668997
"2564","supermarket/shop(food)",10,44.5200233551505,40.1996847188437
"2565","bus_stop",4,44.5201679839112,40.199827091258
"2566","bank/atm",10,44.5209081957053,40.2000203741968
"2567","healthcare",10,44.5208731614092,40.2006772027284
"2568","healthcare",10,44.5208731614092,40.2006772027284
"2569","supermarket/shop(food)",10,44.5217050013623,40.2007784057648
"2570","mall/shop(non-food)",14,44.5213489990152,40.2012337146419
"2571","healthcare",10,44.5218976899908,40.2010390629238
"2572","supermarket/shop(food)",10,44.5218125297018,40.2016877854587
"2573","supermarket/shop(food)",10,44.5179700759056,40.2040007686842
"2574","supermarket/shop(food)",10,44.5214913819878,40.2038036549827
"2575","supermarket/shop(food)",10,44.5233927561181,40.2009694904082
"2576","beauty_salon",4,44.522118226393,40.2020003776232
"2577","healthcare",10,44.5226456272963,40.2017767742001
"2578","bus_stop",4,44.5226713191135,40.2020279592155
"2579","mall/shop(non-food)",14,44.5223333729036,40.2022167075726
"2580","healthcare",10,44.5224575200758,40.2023957127082
"2581","supermarket/shop(food)",10,44.5230242671886,40.2019675815858
"2582","beauty_salon",4,44.522263573806,40.2026001031993
"2583","restaurant/cafe",6,44.5226016996789,40.2024998634282
"2584","bank/atm",10,44.5226292779582,40.2025819900689
"2585","supermarket/shop(food)",10,44.5228668823508,40.2027219550417
"2586","bus_stop",4,44.5229218592462,40.202723670297
"2587","bank/atm",10,44.5234650704985,40.2027242191786
"2588","supermarket/shop(food)",10,44.5228392142401,40.2028090213423
"2589","School/kindergarten",7,44.5236055670089,40.2018788675391
"2590","supermarket/shop(food)",10,44.5235335221232,40.2027644933586
"2591","bank/atm",10,44.5235708022075,40.2028011997879
"2592","bank/atm",10,44.5232211778989,40.2031524141326
"2593","playground/attraction",4,44.5255888674932,40.2032031853466
"2594","playground/attraction",4,44.525588148841,40.2032165642413
"2595","pub/bar",4,44.5171879127877,40.2057775104916
"2596","bank/atm",10,44.5176699487691,40.2055773832343
"2597","bank/atm",10,44.5183920145945,40.2062555632009
"2598","mall/shop(non-food)",14,44.5184549864959,40.2062526131156
"2599","mall/shop(non-food)",14,44.5186011423927,40.2062474676177
"2600","healthcare",10,44.5192414615272,40.2061759794591
"2601","beauty_salon",4,44.5193147640544,40.2061840750509
"2602","restaurant/cafe",6,44.5187757748839,40.2062008150851
"2603","mall/shop(non-food)",14,44.5189054017794,40.2061871623526
"2604","bus_stop",4,44.5189067492523,40.206372880443
"2605","bank/atm",10,44.5195896485313,40.2061956695833
"2606","restaurant/cafe",6,44.5198824094824,40.206198413851
"2607","bus_stop",4,44.5193763884828,40.2065887161955
"2608","healthcare",10,44.5197917694702,40.2066707006703
"2609","supermarket/shop(food)",10,44.5198603109264,40.2066620562868
"2610","bank/atm",10,44.520431280121,40.2066619190744
"2611","healthcare",10,44.5205598290381,40.2066401708984
"2612","bank/atm",10,44.5204055883039,40.2067679156051
"2613","supermarket/shop(food)",10,44.5209182568365,40.2059628180628
"2614","sport/fitness",4,44.5213958910731,40.2061543683407
"2615","restaurant/cafe",6,44.521161610447,40.2065938616675
"2616","bank/atm",10,44.5217542290399,40.206583090479
"2617","bus_stop",4,44.520183075608,40.2090993857245
"2618","bus_stop",4,44.5202107437187,40.2092547044486
"2619","mall/shop(non-food)",14,44.5222784858397,40.2056857827134
"2620","mall/shop(non-food)",14,44.5222670772356,40.2057069823381
"2621","mall/shop(non-food)",14,44.5224787203166,40.2060837719725
"2622","bus_stop",4,44.5227598930005,40.2061623953283
"2623","bank/atm",10,44.5226118506417,40.206477573904
"2624","bank/atm",10,44.5227918730246,40.2059735893499
"2625","restaurant/cafe",6,44.5229109896313,40.2059576039359
"2626","bus_stop",4,44.5232757056366,40.2064806611924
"2627","restaurant/cafe",6,44.5247511884908,40.2064238550645
"2628","state institutions/NGO",4,44.5255724283235,40.2045436688608
"2629","post_office",3,44.5252962862052,40.2067728552453
"2630","bank/atm",10,44.5275293183385,40.2068637582802
"2631","mall/shop(non-food)",14,44.5269520609369,40.2070900891562
"2632","restaurant/cafe",6,44.5269985936686,40.2071412690555
"2633","mall/shop(non-food)",14,44.5226343983553,40.2092040063707
"2634","supermarket/shop(food)",10,44.5229099116529,40.2088642802472
"2635","bus_stop",4,44.5228787401126,40.2090165123374
"2636","School/kindergarten",7,44.5230358554558,40.2092307617887
"2637","mall/shop(non-food)",14,44.5234492601495,40.2097477567151
"2638","healthcare",10,44.5238746124365,40.2091719684588
"2639","bank/atm",10,44.5235426849391,40.2096983624657
"2640","bank/atm",10,44.5234778265755,40.2097048111614
"2641","bank/atm",10,44.52424920991,40.2093060199206
"2642","state institutions/NGO",4,44.5269060671943,40.2078418672237
"2643","bank/atm",10,44.5272957563646,40.2079006617074
"2644","bank/atm",10,44.5275237487837,40.2077690086447
"2645","bus_stop",4,44.5252136411991,40.2087753694135
"2646","mall/shop(non-food)",14,44.5256274052189,40.2088653779111
"2647","bus_stop",4,44.5253977958323,40.2093222789591
"2648","School/kindergarten",7,44.5269357115987,40.2096874545642
"2649","restaurant/cafe",6,44.5315793727969,40.200866709579
"2650","supermarket/shop(food)",10,44.531785086997,40.2013920016863
"2651","bus_stop",4,44.5328587534246,40.2016462756358
"2652","School/kindergarten",7,44.5289581786294,40.2030411975972
"2653","university",6,44.5293293625048,40.2029513871957
"2654","university",6,44.5299425525177,40.2026678215644
"2655","supermarket/shop(food)",10,44.5288859540805,40.203714394465
"2656","bus_stop",4,44.5293781410247,40.2035828018809
"2657","bus_stop",4,44.5293520898815,40.2038938073002
"2658","bank/atm",10,44.5297486960794,40.203827873996
"2659","bookmaker",1,44.5304941181022,40.202935881339
"2660","mall/shop(non-food)",14,44.5310851197276,40.2025640141543
"2661","restaurant/cafe",6,44.5312067516171,40.2025210640492
"2662","restaurant/cafe",6,44.5318434774904,40.2021518017992
"2663","bank/atm",10,44.5307487904852,40.2032068902716
"2664","state institutions/NGO",4,44.5326091116071,40.2033071976068
"2665","bank/atm",10,44.5319088748431,40.2044343070366
"2666","healthcare",10,44.5322915571542,40.2042664904942
"2667","healthcare",10,44.5326415407889,40.2042748607486
"2668","bank/atm",10,44.5345980714777,40.2010101086903
"2669","bank/atm",10,44.5368056812884,40.1992499150707
"2670","bus_stop",4,44.5369680068602,40.199365803551
"2671","healthcare",10,44.5369751933825,40.1997886678889
"2672","bank/atm",10,44.5370846081841,40.1997407072601
"2673","bank/atm",10,44.5371275476547,40.1997055772788
"2674","bus_stop",4,44.5374449224446,40.1993046001865
"2675","bus_stop",4,44.5351344555338,40.2039755205985
"2676","healthcare",10,44.5356154135369,40.2040271145027
"2677","bus_stop",4,44.5353544529469,40.2043405877923
"2678","supermarket/shop(food)",10,44.5371171271974,40.2029480939167
"2679","supermarket/shop(food)",10,44.5375593678118,40.2023302582213
"2680","healthcare",10,44.5371985145621,40.2031927566679
"2681","healthcare",10,44.536938721782,40.2035010194998
"2682","mall/shop(non-food)",14,44.5279126294702,40.2071943012697
"2683","supermarket/shop(food)",10,44.5280417173765,40.2070861786261
"2684","mall/shop(non-food)",14,44.5279968914438,40.2071315956459
"2685","beauty_salon",4,44.5285415400006,40.206588373164
"2686","bank/atm",10,44.5292246189427,40.2061617778678
"2687","School/kindergarten",7,44.5296555407844,40.2065087212066
"2688","healthcare",10,44.5308732969836,40.2047698702671
"2689","healthcare",10,44.5327164602836,40.205499994133
"2690","place_of_worship",3,44.5322576008364,40.2061234953024
"2691","bank/atm",10,44.5280739668952,40.2074602163777
"2692","supermarket/shop(food)",10,44.5276159159318,40.2077710667977
"2693","healthcare",10,44.5283946654516,40.2078411125684
"2694","bank/atm",10,44.527913617617,40.2080563948073
"2695","bus_stop",4,44.5284225132255,40.2079812724976
"2696","supermarket/shop(food)",10,44.5285107277864,40.2087220640198
"2697","bus_stop",4,44.5286638007108,40.2086822736086
"2698","supermarket/shop(food)",10,44.5287237183402,40.2090054671184
"2699","healthcare",10,44.5289726415054,40.2092184817391
"2700","pub/bar",4,44.5298478700868,40.2090108182185
"2701","mall/shop(non-food)",14,44.5299474034203,40.2092031145232
"2702","beauty_salon",4,44.5290652578112,40.2093087640624
"2703","mall/shop(non-food)",14,44.5291445790508,40.2093786024336
"2704","bank/atm",10,44.5291311941531,40.209503460639
"2705","bank/atm",10,44.5291391891591,40.2094503616281
"2706","bank/atm",10,44.5291372128655,40.209462710239
"2707","bank/atm",10,44.5291330806152,40.2094810959444
"2708","mall/shop(non-food)",14,44.5298357428304,40.2092818714681
"2709","bank/atm",10,44.5299591713505,40.2094515964893
"2710","bank/atm",10,44.5299846835045,40.2094823994084
"2711","state institutions/NGO",4,44.5312773591984,40.2082222124327
"2712","supermarket/shop(food)",10,44.5354629694332,40.2045171860262
"2713","healthcare",10,44.5345694152201,40.2053515961678
"2714","state institutions/NGO",4,44.5346374176871,40.2062679123939
"2715","mall/shop(non-food)",14,44.5364938760533,40.2048229043365
"2716","healthcare",10,44.5365814617935,40.2053171551697
"2717","playground/attraction",4,44.5368055016253,40.2055548114222
"2718","mall/shop(non-food)",14,44.537831916669,40.2061490856218
"2719","restaurant/cafe",6,44.5381979801472,40.2059125977714
"2720","mall/shop(non-food)",14,44.5381397693168,40.2059490966754
"2721","supermarket/shop(food)",10,44.5380746414587,40.2059925934639
"2722","mall/shop(non-food)",14,44.5382997592689,40.2060557117824
"2723","School/kindergarten",7,44.53762332786,40.2071128662743
"2724","healthcare",10,44.5360908918168,40.2098127924218
"2725","School/kindergarten",7,44.5436531793731,40.1880952193531
"2726","playground/attraction",4,44.5492106967099,40.1956926804827
"2727","restaurant/cafe",6,44.549073703629,40.1966955152487
"2728","university",6,44.5561482958176,40.1888953822572
"2729","playground/attraction",4,44.5577277137501,40.1884179620102
"2730","School/kindergarten",7,44.5598167459433,40.1886573931104
"2731","School/kindergarten",7,44.559998924283,40.1887389875227
"2732","supermarket/shop(food)",10,44.5584683747019,40.1896212851715
"2733","healthcare",10,44.5601407682663,40.1930026221986
"2734","restaurant/cafe",6,44.5520602426226,40.1943326714952
"2735","playground/attraction",4,44.5521571708418,40.1944476077196
"2736","restaurant/cafe",6,44.5510904214419,40.1982937074745
"2737","supermarket/shop(food)",10,44.5589796059301,40.1972185753519
"2738","sport/fitness",4,44.5396558560218,40.200216812771
"2739","School/kindergarten",7,44.5398836687779,40.2002616854915
"2740","restaurant/cafe",6,44.5392583515086,40.2005403897053
"2741","supermarket/shop(food)",10,44.5435001064487,40.2011437646224
"2742","healthcare",10,44.5436690795536,40.2015411630448
"2743","School/kindergarten",7,44.5428689501301,40.2022668619914
"2744","healthcare",10,44.543682913609,40.2024278910439
"2745","bank/atm",10,44.5435531070505,40.2030840787629
"2746","healthcare",10,44.5436239841264,40.2030550567929
"2747","mall/shop(non-food)",14,44.5436649473033,40.203033787729
"2748","beauty_salon",4,44.5439213264854,40.2028867565658
"2749","bus_stop",4,44.5418882593344,40.2039268082327
"2750","beauty_salon",4,44.5421847033782,40.2038627960142
"2751","healthcare",10,44.5422175817176,40.2038689708289
"2752","bank/atm",10,44.5422148867717,40.2038973063603
"2753","bank/atm",10,44.542255400791,40.2039299642462
"2754","post_office",3,44.5423318474217,40.20399150648
"2755","bus_stop",4,44.542637903439,40.2038118194669
"2756","beauty_salon",4,44.5426092471814,40.204400071398
"2757","mall/shop(non-food)",14,44.5427686083128,40.2031004079037
"2758","bus_stop",4,44.542800588337,40.2032645224112
"2759","supermarket/shop(food)",10,44.5433425419479,40.2032034597855
"2760","bank/atm",10,44.543423659818,40.2031634603054
"2761","supermarket/shop(food)",10,44.5440593975446,40.2032202005558
"2762","beauty_salon",4,44.5446414160172,40.2015305968876
"2763","bank/atm",10,44.5445367622866,40.2016102546944
"2764","supermarket/shop(food)",10,44.5478522643372,40.2005972693758
"2765","state institutions/NGO",4,44.5472700662016,40.2011109681706
"2766","mall/shop(non-food)",14,44.5441437493498,40.2017562594582
"2767","mall/shop(non-food)",14,44.544139706931,40.2019312863711
"2768","mall/shop(non-food)",14,44.5446703417693,40.2020165011922
"2769","bank/atm",10,44.5450397290142,40.2021599664823
"2770","restaurant/cafe",6,44.5448968070525,40.2023257985318
"2771","supermarket/shop(food)",10,44.5450782667398,40.2022539631841
"2772","supermarket/shop(food)",10,44.5453467731783,40.2022578739929
"2773","mall/shop(non-food)",14,44.5442339402043,40.2027052141484
"2774","healthcare",10,44.5454476539847,40.2019542710556
"2775","bus_stop",4,44.5459661615667,40.2022296749977
"2776","mall/shop(non-food)",14,44.5457059196289,40.2024298121381
"2777","bus_stop",4,44.5465508749851,40.202737666778
"2778","School/kindergarten",7,44.5470419839509,40.2017349213756
"2779","supermarket/shop(food)",10,44.5479322143975,40.2034340566713
"2780","supermarket/shop(food)",10,44.5481594881644,40.2035299040601
"2781","supermarket/shop(food)",10,44.549075051102,40.2040704753068
"2782","supermarket/shop(food)",10,44.539664390017,40.2050563086354
"2783","School/kindergarten",7,44.5386626786437,40.2068704816697
"2784","supermarket/shop(food)",10,44.5396158809917,40.207028755553
"2785","healthcare",10,44.5397158634828,40.2071097790148
"2786","supermarket/shop(food)",10,44.5430850847874,40.2044775989718
"2787","healthcare",10,44.5431078121641,40.2047635583181
"2788","supermarket/shop(food)",10,44.5437521737174,40.2051588772898
"2789","supermarket/shop(food)",10,44.539524971485,40.2073009144181
"2790","supermarket/shop(food)",10,44.5403074939289,40.2075273124398
"2791","mall/shop(non-food)",14,44.5402953666726,40.208026963337
"2792","healthcare",10,44.5407967164327,40.2084401690337
"2793","healthcare",10,44.5408235760597,40.2085674987224
"2794","playground/attraction",4,44.5405126691398,40.2088592721555
"2795","supermarket/shop(food)",10,44.5403132431468,40.2089413224879
"2796","supermarket/shop(food)",10,44.5410532752778,40.2087405871344
"2797","supermarket/shop(food)",10,44.5412429096343,40.2089816615781
"2798","playground/attraction",4,44.5404939841819,40.2097227165793
"2799","supermarket/shop(food)",10,44.5409510469985,40.2094149622644
"2800","bus_stop",4,44.5409125991043,40.2096010831305
"2801","mall/shop(non-food)",14,44.5410219240744,40.2095881857188
"2802","healthcare",10,44.5411433763008,40.2095724755703
"2803","bus_stop",4,44.5411633189001,40.2094802727039
"2804","supermarket/shop(food)",10,44.5432678919478,40.2076672672022
"2805","supermarket/shop(food)",10,44.5437183970627,40.2073693827481
"2806","supermarket/shop(food)",10,44.5439220451376,40.2091053542509
"2807","beauty_salon",4,44.5441574935736,40.2054886739113
"2808","supermarket/shop(food)",10,44.5442508285316,40.2055707969312
"2809","beauty_salon",4,44.5443491042237,40.2056619073999
"2810","supermarket/shop(food)",10,44.54487021692,40.2060937885656
"2811","healthcare",10,44.5449075868359,40.2061280919557
"2812","mall/shop(non-food)",14,44.5449520534424,40.2061646593503
"2813","bus_stop",4,44.5450792548867,40.2061320711478
"2814","bus_stop",4,44.5454047145141,40.2061619150812
"2815","supermarket/shop(food)",10,44.5463937596419,40.2062576213999
"2816","mall/shop(non-food)",14,44.5463688763085,40.2071030556491
"2817","School/kindergarten",7,44.5487000943024,40.2060068636975
"2818","supermarket/shop(food)",10,44.545225859941,40.2082174787121
"2819","beauty_salon",4,44.5450592224558,40.2084383167142
"2820","healthcare",10,44.5459786481491,40.2077620109239
"2821","mall/shop(non-food)",14,44.5459596038651,40.2079006617074
"2822","supermarket/shop(food)",10,44.5461909200508,40.2077897959874
"2823","beauty_salon",4,44.546250298691,40.2077878750451
"2824","supermarket/shop(food)",10,44.546752995924,40.2078299985528
"2825","supermarket/shop(food)",10,44.5458540518192,40.2079052582401
"2826","supermarket/shop(food)",10,44.5458474042861,40.2080007562827
"2827","supermarket/shop(food)",10,44.5458369838288,40.2080426052389
"2828","supermarket/shop(food)",10,44.5454613982085,40.2085089792346
"2829","mall/shop(non-food)",14,44.5459716412899,40.2082910914595
"2830","supermarket/shop(food)",10,44.5461694503155,40.2079047780054
"2831","supermarket/shop(food)",10,44.5463412081978,40.2079128733907
"2832","supermarket/shop(food)",10,44.5465303035651,40.2079497828471
"2833","mall/shop(non-food)",14,44.546210682987,40.2085050687864
"2834","post_office",3,44.5443916843682,40.208833065423
"2835","mall/shop(non-food)",14,44.5443988708905,40.2094983153878
"2836","supermarket/shop(food)",10,44.547624092255,40.2078800802136
"2837","supermarket/shop(food)",10,44.5469384081987,40.20800960631
"2838","supermarket/shop(food)",10,44.547212843518,40.2080337552159
"2839","supermarket/shop(food)",10,44.5490290573594,40.2086090729116
"2840","restaurant/cafe",6,44.5535345576669,40.2005240599479
"2841","supermarket/shop(food)",10,44.5505204403941,40.203924612745
"2842","bus_stop",4,44.5505817054965,40.2039569961818
"2843","bus_stop",4,44.5506263517661,40.204223472859
"2844","state institutions/NGO",4,44.5585527265071,40.2000553667892
"2845","healthcare",10,44.5598920247642,40.1996178894725
"2846","supermarket/shop(food)",10,44.5603735217564,40.1997606737063
"2847","restaurant/cafe",6,44.5567878962999,40.2032191028005
"2848","playground/attraction",4,44.558075002439,40.2043976701
"2849","beauty_salon",4,44.4729284577283,40.210890606107
"2850","healthcare",10,44.4801073443213,40.2104586869022
"2851","post_office",3,44.482186944204,40.2151612168618
"2852","supermarket/shop(food)",10,44.4746096547825,40.2159557098313
"2853","bank/atm",10,44.4784376457027,40.2172870923349
"2854","cinema/theatre/museum",6,44.4876463655118,40.2121510178723
"2855","restaurant/cafe",6,44.4878814546216,40.2122092598131
"2856","bus_stop",4,44.4840543620167,40.2145948039518
"2857","supermarket/shop(food)",10,44.4846680011873,40.215398564209
"2858","place_of_worship",3,44.4888888253812,40.2139580039369
"2859","bus_stop",4,44.488997072373,40.2143859907315
"2860","healthcare",10,44.4897026091971,40.2141686020403
"2861","bus_stop",4,44.4891629912059,40.2146754067803
"2862","bank/atm",10,44.4907901096801,40.2141609875926
"2863","sport/fitness",4,44.4908971888619,40.2151145704645
"2864","restaurant/cafe",6,44.4940595281566,40.2149373824602
"2865","restaurant/cafe",6,44.4877357478825,40.2167359941099
"2866","supermarket/shop(food)",10,44.4876608283878,40.2168157026443
"2867","playground/attraction",4,44.4868025779654,40.2168858076632
"2868","bus_stop",4,44.4877078102772,40.2171171125539
"2869","bookmaker",1,44.4873191092537,40.2172399672325
"2870","bus_stop",4,44.4875749494467,40.2171734981459
"2871","School/kindergarten",7,44.4900021973444,40.21667336591
"2872","supermarket/shop(food)",10,44.4891905694852,40.2183730184751
"2873","restaurant/cafe",6,44.4894768625662,40.2185999968583
"2874","post_office",3,44.489997885431,40.2184761157316
"2875","bank/atm",10,44.489827025864,40.2188463179606
"2876","healthcare",10,44.4903643082354,40.2185895019544
"2877","bus_stop",4,44.4914641156377,40.2198649981445
"2878","bus_stop",4,44.491621590307,40.2198176690563
"2879","bank/atm",10,44.4918066432556,40.2197640979761
"2880","restaurant/cafe",6,44.491400065758,40.2200849750812
"2881","School/kindergarten",7,44.4933437505382,40.2192283848437
"2882","bank/atm",10,44.4919660942185,40.2198991573789
"2883","bank/atm",10,44.4926498019813,40.2204230673343
"2884","healthcare",10,44.4929573851345,40.2206215045458
"2885","bank/atm",10,44.4925962623903,40.2214101718242
"2886","bank/atm",10,44.4925962623903,40.2214101718242
"2887","bank/atm",10,44.4931064156402,40.2213218947724
"2888","sport/fitness",4,44.4977261816518,40.2102177549172
"2889","playground/attraction",4,44.4976906981981,40.2107569007896
"2890","cinema/theatre/museum",6,44.4993405440489,40.2109195561205
"2891","restaurant/cafe",6,44.4987495424235,40.2112050080793
"2892","bank/atm",10,44.5034944437542,40.2104344016555
"2893","university",6,44.5036267655956,40.2106330053242
"2894","restaurant/cafe",6,44.4974804924216,40.2166351578779
"2895","playground/attraction",4,44.5002887158313,40.220671370978
"2896","beauty_salon",4,44.507610344723,40.210177965384
"2897","beauty_salon",4,44.5076125905112,40.2101770735493
"2898","playground/attraction",4,44.5134133716269,40.2113923588555
"2899","healthcare",10,44.5151362505103,40.2134249202754
"2900","healthcare",10,44.5151362505103,40.2134249202754
"2901","restaurant/cafe",6,44.5157277012933,40.2138660814326
"2902","supermarket/shop(food)",10,44.4947581479531,40.221873367243
"2903","mall/shop(non-food)",14,44.495015515282,40.2220255701108
"2904","healthcare",10,44.4952895014436,40.2222303129515
"2905","bus_stop",4,44.4951594253905,40.2225428789691
"2906","supermarket/shop(food)",10,44.4949701503601,40.2226961777726
"2907","supermarket/shop(food)",10,44.4954184995184,40.2223351190975
"2908","bus_stop",4,44.4953930771959,40.2225216846106
"2909","mall/shop(non-food)",14,44.4954979105895,40.2230612127217
"2910","mall/shop(non-food)",14,44.4962741448266,40.2231630682331
"2911","beauty_salon",4,44.4963049570408,40.2236370201471
"2912","School/kindergarten",7,44.4947384748484,40.2244598092563
"2913","restaurant/cafe",6,44.4992263681763,40.2252061134087
"2914","healthcare",10,44.5026916193848,40.2220667930909
"2915","bank/atm",10,44.5012854864706,40.2275693213557
"2916","School/kindergarten",7,44.5068275527844,40.2257600919756
"2917","School/kindergarten",7,44.521172659725,40.2107329586603
"2918","supermarket/shop(food)",10,44.5208632799411,40.2112185911994
"2919","supermarket/shop(food)",10,44.5207045476304,40.2125316133011
"2920","mall/shop(non-food)",14,44.5204720636349,40.2133600938331
"2921","mall/shop(non-food)",14,44.5206618776544,40.2132305779618
"2922","bus_stop",4,44.5212737201944,40.2130492004463
"2923","bank/atm",10,44.5207447921551,40.2132301663643
"2924","bus_stop",4,44.5214728766929,40.2132025207303
"2925","healthcare",10,44.5239688457098,40.210275106686
"2926","healthcare",10,44.5246062902355,40.211109102941
"2927","bus_stop",4,44.5231041274174,40.2122598184419
"2928","bus_stop",4,44.522856551725,40.2125657762325
"2929","sport/fitness",4,44.5257235249543,40.2104293936798
"2930","School/kindergarten",7,44.5262302646061,40.2107955923504
"2931","state institutions/NGO",4,44.5267799437284,40.2118565831722
"2932","bus_stop",4,44.5279052632849,40.2102119922966
"2933","mall/shop(non-food)",14,44.5294315907841,40.2102354543917
"2934","bus_stop",4,44.5323498578161,40.2113971609558
"2935","supermarket/shop(food)",10,44.5311008402451,40.2142553792442
"2936","mall/shop(non-food)",14,44.5311109912078,40.2143752893796
"2937","bank/atm",10,44.536524598436,40.213919657176
"2938","cinema/theatre/museum",6,44.5346034613694,40.217466400649
"2939","supermarket/shop(food)",10,44.5365872110113,40.2156108727646
"2940","supermarket/shop(food)",10,44.5363482591457,40.2181240204621
"2941","place_of_worship",3,44.5349728486142,40.2203347889964
"2942","School/kindergarten",7,44.5349028698536,40.2206879016579
"2943","restaurant/cafe",6,44.5330217976486,40.2257332059098
"2944","place_of_worship",3,44.5340659993349,40.2216988033706
"2945","School/kindergarten",7,44.5371620429616,40.2233588224357
"2946","supermarket/shop(food)",10,44.542320169323,40.2101029826312
"2947","state institutions/NGO",4,44.540305966793,40.219294783321
"2948","School/kindergarten",7,44.5410285716075,40.2195863047915
"2949","supermarket/shop(food)",10,44.5418897864704,40.2203225795514
"2950","post_office",3,44.541950063426,40.2205625839135
"2951","mall/shop(non-food)",14,44.54234702895,40.2204913852232
"2952","beauty_salon",4,44.5426930599975,40.220749017124
"2953","bus_stop",4,44.5505384066998,40.2134363077709
"2954","supermarket/shop(food)",10,44.5526774750543,40.2174766899411
"2955","supermarket/shop(food)",10,44.5499297082633,40.2188358916887
"2956","playground/attraction",4,44.5578718933532,40.2187585863201
"2957","School/kindergarten",7,44.5387176555391,40.2210901926862
"2958","supermarket/shop(food)",10,44.5449914894834,40.2233512090207
"2959","School/kindergarten",7,44.545960951338,40.2234355052522
"2960","place_of_worship",3,44.5454004924323,40.2241209140855
"2961","supermarket/shop(food)",10,44.5461496873792,40.2241847699941
"2962","post_office",3,44.5462196661399,40.2244980814641
"2963","bank/atm",10,44.5462958432759,40.2245517859774
"2964","supermarket/shop(food)",10,44.5464402923736,40.2246438997496
"2965","bookmaker",1,44.5465304832282,40.2247273027294
"2966","bookmaker",1,44.5466266029635,40.2248050814026
"2967","healthcare",10,44.5473634011596,40.225664413198
"2968","supermarket/shop(food)",10,44.5475752239036,40.2253686654697
"2969","healthcare",10,44.5476341533862,40.2254823830932
"2970","mall/shop(non-food)",14,44.5476623604861,40.2255356067162
"2971","state institutions/NGO",4,44.5476973049507,40.2255816972426
"2972","bank/atm",10,44.5481310115699,40.2259535067261
"2973","healthcare",10,44.5480441444819,40.226279155562
"2974","restaurant/cafe",6,44.5420163590939,40.2299321725239
"2975","supermarket/shop(food)",10,44.5487097961074,40.226499591775
"2976","mall/shop(non-food)",14,44.5602199098428,40.2226229922126
"2977","supermarket/shop(food)",10,44.5301683889801,40.2450373969034
