"","TYPE","point","lon","lat","cell"
"1057","bank/atm",10,44.5162573479848,40.1816427203528,12
"1058","bank/atm",10,44.5163832917877,40.1817451871623,12
"1059","restaurant/cafe",6,44.5154109553242,40.1819989171021,12
"1060","restaurant/cafe",6,44.5153880482844,40.182153199815,12
"1061","restaurant/cafe",6,44.5157083875147,40.1824864712393,12
"1062","restaurant/cafe",6,44.5161540417272,40.1821978785956,12
"1063","restaurant/cafe",6,44.5159598259628,40.1823503764547,12
"1064","bank/atm",10,44.507752817527,40.1838058833254,12
"1065","pub/bar",4,44.5080620176478,40.1836028774041,12
"1066","restaurant/cafe",6,44.5064418162014,40.1845813219204,12
"1067","restaurant/cafe",6,44.5064552010991,40.1847870700481,12
"1068","School/kindergarten",7,44.5071370223998,40.1850407886112,12
"1069","School/kindergarten",7,44.5081861648201,40.1847632560039,12
"1070","restaurant/cafe",6,44.5088662793217,40.1831418911137,12
"1071","restaurant/cafe",6,44.5098619719826,40.1829940618856,12
"1072","healthcare",10,44.5103413130182,40.18285371304,12
"1073","mall/shop(non-food)",14,44.5104636635599,40.1829740905028,12
"1074","mall/shop(non-food)",14,44.5105799953892,40.1830576820247,12
"1075","restaurant/cafe",6,44.510383264342,40.183452372622,12
"1076","bank/atm",10,44.5107550770381,40.183857012172,12
"1077","bank/atm",10,44.510786518073,40.1838279133432,12
"1078","healthcare",10,44.5088832574806,40.1847695011863,12
"1079","pub/bar",4,44.50851000748,40.1850187589873,12
"1080","restaurant/cafe",6,44.5096104437031,40.1846454209704,12
"1081","pub/bar",4,44.5094794693346,40.1847830209749,12
"1082","pub/bar",4,44.5093851462298,40.1851860741451,12
"1083","bank/atm",10,44.5099151522474,40.1844448881947,12
"1084","supermarket/shop(food)",10,44.5099433593474,40.1844461921401,12
"1085","pub/bar",4,44.5104092256537,40.1845083010872,12
"1086","mall/shop(non-food)",14,44.5107019866048,40.1839123959932,12
"1087","supermarket/shop(food)",10,44.5105101064601,40.1840635860456,12
"1088","restaurant/cafe",6,44.5105899666889,40.1843556021925,12
"1089","pub/bar",4,44.5104246766766,40.1848972184724,12
"1090","pub/bar",4,44.5107071968335,40.1851173089005,12
"1091","pub/bar",4,44.5079198143384,40.1858495659578,12
"1092","restaurant/cafe",6,44.5075869885256,40.1860894178864,12
"1093","bank/atm",10,44.5078415710771,40.1863220631527,12
"1094","supermarket/shop(food)",10,44.5079001412336,40.1863762783067,12
"1095","healthcare",10,44.5065610226396,40.1877236139026,12
"1096","pub/bar",4,44.5090823241475,40.1854061636359,12
"1097","bank/atm",10,44.5085593249891,40.1865151787059,12
"1098","restaurant/cafe",6,44.5104697721039,40.1853163985042,12
"1099","restaurant/cafe",6,44.5110612228869,40.185401771461,12
"1100","pub/bar",4,44.5110472091685,40.1857779876643,12
"1101","restaurant/cafe",6,44.5100060617542,40.186605697143,12
"1102","restaurant/cafe",6,44.5084936581419,40.1867800769001,12
"1103","restaurant/cafe",6,44.5087001808257,40.1869119765996,12
"1104","restaurant/cafe",6,44.508811751584,40.1869935731115,12
"1105","restaurant/cafe",6,44.5088787659042,40.1870326213655,12
"1106","pub/bar",4,44.509023753991,40.187124168502,12
"1107","restaurant/cafe",6,44.5110242122972,40.186814390062,12
"1108","healthcare",10,44.5097977424398,40.1875355800827,12
"1109","pub/bar",4,44.5099494678913,40.1875751084035,12
"1110","restaurant/cafe",6,44.5101184409962,40.1873579082316,12
"1111","restaurant/cafe",6,44.5102020741492,40.1874012110702,12
"1112","bank/atm",10,44.5106844694568,40.187457758634,12
"1113","pub/bar",4,44.5121988493627,40.1828715569191,12
"1114","pub/bar",4,44.5111717156669,40.1835405617391,12
"1115","bank/atm",10,44.5111789920207,40.1835739843551,12
"1116","bank/atm",10,44.5112462758354,40.1835291692215,12
"1117","supermarket/shop(food)",10,44.511208456762,40.1835783766483,12
"1118","restaurant/cafe",6,44.5127085534549,40.182808966061,12
"1119","restaurant/cafe",6,44.5127294842011,40.1830062094249,12
"1120","supermarket/shop(food)",10,44.5129970024927,40.1835343850731,12
"1121","restaurant/cafe",6,44.5134873029747,40.1836704774826,12
"1122","restaurant/cafe",6,44.5138095286672,40.1838237955834,12
"1123","bus_stop",4,44.5124116602535,40.1846662840314,12
"1124","restaurant/cafe",6,44.5125172122994,40.1845584686042,12
"1125","bank/atm",10,44.5125651823356,40.1847395792081,12
"1126","School/kindergarten",7,44.5126753157894,40.184795785849,12
"1127","bus_stop",4,44.5126351610962,40.1852285548352,12
"1128","bank/atm",10,44.5129346594119,40.1850258963117,12
"1129","bank/atm",10,44.5131611246951,40.1852148978795,12
"1130","bank/atm",10,44.5132634428059,40.1852291038585,12
"1131","restaurant/cafe",6,44.5135446154899,40.1850480631895,12
"1132","healthcare",10,44.5136942748162,40.1849463562788,12
"1133","restaurant/cafe",6,44.5144774260809,40.1829843850308,12
"1134","restaurant/cafe",6,44.5144564055033,40.1830412794271,12
"1135","bank/atm",10,44.5149997065871,40.1829736100915,12
"1136","bank/atm",10,44.514996292989,40.1829808162613,12
"1137","healthcare",10,44.5149953048422,40.1829913166787,12
"1138","healthcare",10,44.5149953048422,40.1829913166787,12
"1139","supermarket/shop(food)",10,44.5149953048422,40.1829976992847,12
"1140","supermarket/shop(food)",10,44.5149953048422,40.1829976992847,12
"1141","restaurant/cafe",6,44.5150744464187,40.1830022975057,12
"1142","bank/atm",10,44.5145278215683,40.183333505864,12
"1143","mall/shop(non-food)",14,44.5145622270437,40.1836719187018,12
"1144","mall/shop(non-food)",14,44.5148818476218,40.1838323742494,12
"1145","restaurant/cafe",6,44.515190778248,40.1837741765583,12
"1146","bank/atm",10,44.5152162005706,40.183792912377,12
"1147","restaurant/cafe",6,44.515416884205,40.1826336838986,12
"1148","restaurant/cafe",6,44.5162231221725,40.1830241905242,12
"1149","restaurant/cafe",6,44.5162038982254,40.1830740159882,12
"1150","restaurant/cafe",6,44.5161418246393,40.1831147136196,12
"1151","restaurant/cafe",6,44.5164056598383,40.1828942735431,12
"1152","restaurant/cafe",6,44.5163127740379,40.1829436186909,12
"1153","mall/shop(non-food)",14,44.5156321205471,40.1835096097741,12
"1154","restaurant/cafe",6,44.5153194169967,40.1836284762234,12
"1155","restaurant/cafe",6,44.5153396290906,40.1836945664282,12
"1156","restaurant/cafe",6,44.5160364522565,40.1831834122642,12
"1157","restaurant/cafe",6,44.5140269209659,40.1840922043698,12
"1158","pub/bar",4,44.5140776757795,40.1844297898782,12
"1159","bank/atm",10,44.5146273549018,40.1840440953814,12
"1160","mall/shop(non-food)",14,44.5148964901609,40.1839091704187,12
"1161","bank/atm",10,44.5150075219301,40.1839334651673,12
"1162","bank/atm",10,44.5150075219301,40.1839334651673,12
"1163","restaurant/cafe",6,44.5150458799927,40.1839168568938,12
"1164","mall/shop(non-food)",14,44.5148976579708,40.1839799957632,12
"1165","restaurant/cafe",6,44.5147110778863,40.1842134031823,12
"1166","restaurant/cafe",6,44.5141281610984,40.1851075637205,12
"1167","restaurant/cafe",6,44.5147420697636,40.1847277064929,12
"1168","restaurant/cafe",6,44.5147411714483,40.184905316605,12
"1169","restaurant/cafe",6,44.515394785649,40.1848636592518,12
"1170","restaurant/cafe",6,44.5164985456386,40.1848449923571,12
"1171","restaurant/cafe",6,44.516600773918,40.1849906900792,12
"1172","pub/bar",4,44.5111676732481,40.1854933894262,12
"1173","healthcare",10,44.5117099861851,40.1853949086871,12
"1174","restaurant/cafe",6,44.5114128234891,40.1856843798875,12
"1175","restaurant/cafe",6,44.5120710190978,40.1858427032292,12
"1176","supermarket/shop(food)",10,44.5122392735505,40.1859289676773,12
"1177","mall/shop(non-food)",14,44.512428907907,40.1861986720459,12
"1178","restaurant/cafe",6,44.5119645687366,40.1865645898465,12
"1179","School/kindergarten",7,44.5125644636834,40.1853645065903,12
"1180","mall/shop(non-food)",14,44.5129245084492,40.1858180660278,12
"1181","restaurant/cafe",6,44.5136670558631,40.185584183737,12
"1182","restaurant/cafe",6,44.5126895990024,40.1864736595946,12
"1183","restaurant/cafe",6,44.5128221903384,40.1865000808502,12
"1184","pub/bar",4,44.5133312656099,40.1860177025917,12
"1185","restaurant/cafe",6,44.5136286079689,40.1863707195397,12
"1186","restaurant/cafe",6,44.5135474900988,40.1864436697414,12
"1187","restaurant/cafe",6,44.5117032488205,40.1867008134297,12
"1188","bank/atm",10,44.5114777716842,40.1868564579748,12
"1189","restaurant/cafe",6,44.5121619286046,40.1869506131435,12
"1190","pub/bar",4,44.5123934244533,40.1872656751521,12
"1191","pub/bar",4,44.512447952191,40.1879286662478,12
"1192","supermarket/shop(food)",10,44.5128070986416,40.1872752827704,12
"1193","restaurant/cafe",6,44.5133785169938,40.1866240890472,12
"1194","restaurant/cafe",6,44.5136083060435,40.1868949572979,12
"1195","restaurant/cafe",6,44.5134813740939,40.1873185170359,12
"1196","restaurant/cafe",6,44.513672984744,40.1877770044324,12
"1197","restaurant/cafe",6,44.5141190881141,40.1856064876874,12
"1198","restaurant/cafe",6,44.5139557743954,40.1864978161715,12
"1199","restaurant/cafe",6,44.5158386432309,40.1861465155595,12
"1200","restaurant/cafe",6,44.5165001626061,40.1861638095569,12
"1201","restaurant/cafe",6,44.5165288188637,40.1861829564773,12
"1202","restaurant/cafe",6,44.5165908924499,40.1862323678599,12
"1203","bank/atm",10,44.5162791770463,40.1864947965999,12
"1204","bus_stop",4,44.5146193598958,40.1876683018185,12
"1205","bus_stop",4,44.5149359262019,40.1877708967775,12
"1206","restaurant/cafe",6,44.5152041631458,40.1878829618631,12
"1207","bank/atm",10,44.5157736052044,40.1869239861849,12
"1208","bus_stop",4,44.5157739645305,40.187934979764,12
"1209","bus_stop",4,44.5160615152529,40.1877667106317,12
"1210","School/kindergarten",7,44.4775005231983,40.1903932947774,11
"1211","bus_stop",4,44.4791520758482,40.1897754819258,11
"1212","healthcare",10,44.4794942441399,40.1906041719621,11
"1213","beauty_salon",4,44.4795750026839,40.1905151685574,11
"1214","supermarket/shop(food)",10,44.4795282902892,40.1905686941347,11
"1215","bus_stop",4,44.4800296400492,40.1906468551264,11
"1216","bank/atm",10,44.4803207840328,40.1900635619719,11
"1217","restaurant/cafe",6,44.4808503408928,40.1902889882152,11
"1218","restaurant/cafe",6,44.4792057951022,40.190968899421,11
"1219","restaurant/cafe",6,44.4787475644757,40.1915631642305,11
"1220","bus_stop",4,44.4785141821649,40.1925832838049,11
"1221","bus_stop",4,44.4788269755469,40.19280780961,11
"1222","restaurant/cafe",6,44.4835821176718,40.1925876755148,11
"1223","restaurant/cafe",6,44.4835259729666,40.1928734105301,11
"1224","bank/atm",10,44.4735936601962,40.1940389828251,11
"1225","healthcare",10,44.4735968042997,40.1940664990372,11
"1226","supermarket/shop(food)",10,44.473604170485,40.1941325104532,11
"1227","bank/atm",10,44.4736178248773,40.1942526620443,11
"1228","supermarket/shop(food)",10,44.4735542241552,40.1946671868305,11
"1229","bank/atm",10,44.4735999484031,40.1948333116792,11
"1230","bank/atm",10,44.4736032721697,40.1948447022983,11
"1231","supermarket/shop(food)",10,44.4740481178984,40.1945600048658,11
"1232","bank/atm",10,44.4741033642884,40.1946497577646,11
"1233","supermarket/shop(food)",10,44.4737473619413,40.1952488621826,11
"1234","supermarket/shop(food)",10,44.4737586807138,40.1953294880174,11
"1235","healthcare",10,44.4737657774046,40.1953808826484,11
"1236","mall/shop(non-food)",14,44.4737896725912,40.1955518089715,11
"1237","healthcare",10,44.4738004523746,40.1956395706536,11
"1238","mall/shop(non-food)",14,44.4742567965389,40.1967670134046,11
"1239","supermarket/shop(food)",10,44.4747753041209,40.1984968066567,11
"1240","supermarket/shop(food)",10,44.4789147409501,40.197316558614,11
"1241","bus_stop",4,44.4792033696509,40.1973691868202,11
"1242","bank/atm",10,44.4796165946816,40.197393957057,11
"1243","bank/atm",10,44.4793336253671,40.1984575591595,11
"1244","bus_stop",4,44.4795237088812,40.1976992957978,11
"1245","healthcare",10,44.48429259523,40.1920669814258,11
"1246","bank/atm",10,44.4842129146643,40.192281421687,11
"1247","restaurant/cafe",6,44.4839276097301,40.1926939685322,11
"1248","bank/atm",10,44.4839898629793,40.192762314374,11
"1249","bus_stop",4,44.4847032151464,40.1927752836073,11
"1250","healthcare",10,44.4840883183344,40.1928236608842,11
"1251","healthcare",10,44.4843563756152,40.1928865169825,11
"1252","bus_stop",4,44.4845838290451,40.1929902705894,11
"1253","bank/atm",10,44.4854706458936,40.1931531744111,11
"1254","restaurant/cafe",6,44.493732002404,40.1894727152036,11
"1255","healthcare",10,44.4908544290544,40.1931068559675,11
"1256","healthcare",10,44.4909326723157,40.1931030818707,11
"1257","bank/atm",10,44.4855196939081,40.1935773126436,11
"1258","bank/atm",10,44.4866822935488,40.1938808158532,11
"1259","supermarket/shop(food)",10,44.4871409733329,40.194142597431,11
"1260","healthcare",10,44.4873053650299,40.1941767010117,11
"1261","supermarket/shop(food)",10,44.4877580261016,40.1942899906506,11
"1262","healthcare",10,44.487304017557,40.1946446800043,11
"1263","supermarket/shop(food)",10,44.4873564791696,40.1946809105013,11
"1264","supermarket/shop(food)",10,44.4881471762827,40.193575597157,11
"1265","university",6,44.4885514181605,40.1940488639599,11
"1266","restaurant/cafe",6,44.4884508068487,40.195359405324,11
"1267","School/kindergarten",7,44.4887772546229,40.1957506620962,11
"1268","restaurant/cafe",6,44.4856283900575,40.1962799049937,11
