"X","TYPE","lon","lat","cell"
127,"Banks, ATMs",44.4414295712798,40.165413058298,"2,6"
128,"Banks, ATMs",44.4414585868635,40.1654263759997,"2,6"
144,"Banks, ATMs",44.456712519377,40.1485425127871,"6"
148,"Banks, ATMs",44.4622217073514,40.1449925076114,"6"
156,"Banks, ATMs",44.4632041049462,40.1457219015622,"6"
324,"Banks, ATMs",44.4394309096042,40.1769949020116,"2,6"
325,"Banks, ATMs",44.442233204133,40.1661300823865,"2,6"
326,"Banks, ATMs",44.4422657231462,40.1661449101862,"2,6"
327,"Banks, ATMs",44.4422989608118,40.1661675637629,"2,6"
367,"Banks, ATMs",44.4441163424631,40.1734312835002,"2,6"
378,"Banks, ATMs",44.4440145633414,40.1756910068344,"2,6"
382,"Banks, ATMs",44.4457511864486,40.1730082548207,"2,6"
388,"Banks, ATMs",44.4455398128623,40.1736472927468,"2,6"
392,"Banks, ATMs",44.4499664410878,40.1742264027998,"2,6"
395,"Banks, ATMs",44.4506532031225,40.1743584641846,"2,6"
456,"Banks, ATMs",44.4460720646681,40.1780153779532,"2,6"
460,"Banks, ATMs",44.4464029141873,40.1787293862621,"2,6"
461,"Banks, ATMs",44.4467962864502,40.179462192706,"2,6"
466,"Banks, ATMs",44.4458387721888,40.1802077569728,"2,6"
525,"Banks, ATMs",44.4557628204586,40.1748252071445,"2,6"
528,"Banks, ATMs",44.4567386603518,40.1720881943746,"2,6"
529,"Banks, ATMs",44.4573958678136,40.1721691223045,"2,6"
531,"Banks, ATMs",44.4573664030723,40.1724191128067,"2,6"
533,"Banks, ATMs",44.4573919152264,40.1728547063579,"2,6"
537,"Banks, ATMs",44.4569680900753,40.1735186619659,"2,6"
543,"Banks, ATMs",44.4575554984396,40.1731252177439,"2,6"
545,"Banks, ATMs",44.4575718477778,40.1732644198333,"2,6"
547,"Banks, ATMs",44.457898115889,40.1741638039662,"2,6"
554,"Banks, ATMs",44.4584433034349,40.1756352044762,"2,6"
556,"Banks, ATMs",44.4651794104244,40.1669992880287,"2,6"
580,"Banks, ATMs",44.458737771185,40.1784366595502,"2,6"
604,"Banks, ATMs",44.459608687853,40.1833182014107,"2,6"
620,"Banks, ATMs",44.4610037714892,40.1834595787409,"2,6"
622,"Banks, ATMs",44.4615197637884,40.1848195998817,"2,6"
625,"Banks, ATMs",44.4608505189018,40.1853907910224,"2,6"
630,"Banks, ATMs",44.4621195689036,40.1873800057217,"2,6"
666,"Banks, ATMs",44.4614735005513,40.190363581148,"2,6"
692,"Banks, ATMs",44.4663089520626,40.1911303670374,"2,6"
722,"Banks, ATMs",44.4559039457897,40.2081853031246,"2"
741,"Banks, ATMs",44.4622134428508,40.2068647873705,"2"
742,"Banks, ATMs",44.4633808035625,40.2066097783253,"2"
743,"Banks, ATMs",44.4624088264251,40.2077624225546,"2"
750,"Banks, ATMs",44.4666314472496,40.2091981750602,"2,3"
773,"Banks, ATMs",44.4688919678306,40.2091760160759,"2,3"
884,"Banks, ATMs",44.4401706722406,40.2331347014833,"2"
1144,"Banks, ATMs",44.5142616507497,40.1425898194862,"7"
1197,"Banks, ATMs",44.4824912934223,40.1508717960206,"6,7"
1200,"Banks, ATMs",44.4831838945064,40.1503961681343,"6,7"
1210,"Banks, ATMs",44.4821161569597,40.1517175773559,"6,7"
1211,"Banks, ATMs",44.4819912911352,40.1518424730577,"6,7"
1223,"Banks, ATMs",44.4824955155041,40.152051616198,"6,7"
1225,"Banks, ATMs",44.482728897815,40.152160307208,"6,7"
1238,"Banks, ATMs",44.4790273896867,40.1541038076785,"6,7"
1243,"Banks, ATMs",44.4787395694697,40.1548541133352,"6,7"
1244,"Banks, ATMs",44.4788092787358,40.1548048850795,"6,7"
1245,"Banks, ATMs",44.4786350055706,40.1549299124208,"6,7"
1246,"Banks, ATMs",44.4785285552095,40.1550160101925,"6,7"
1247,"Banks, ATMs",44.4785812863166,40.154968910468,"6,7"
1254,"Banks, ATMs",44.4788916542473,40.1547542836134,"6,7"
1255,"Banks, ATMs",44.4789989130922,40.1548199213287,"6,7"
1256,"Banks, ATMs",44.4789021645361,40.1548857649564,"6,7"
1259,"Banks, ATMs",44.4813308497383,40.152916195845,"6,7"
1264,"Banks, ATMs",44.4812080500389,40.1530171954972,"6,7"
1353,"Banks, ATMs",44.4848719187568,40.1496108632937,"6,7"
1358,"Banks, ATMs",44.4842634898148,40.1506813942075,"6,7"
1360,"Banks, ATMs",44.4844016507055,40.1508461848449,"6,7"
1369,"Banks, ATMs",44.48425145239,40.1512673604322,"6,7"
1376,"Banks, ATMs",44.4838598767577,40.1516682781647,"6,7"
1406,"Banks, ATMs",44.4892163511338,40.15126729177,"6,7"
1421,"Banks, ATMs",44.4908988058294,40.1519783543768,"6,7"
1437,"Banks, ATMs",44.4922582263489,40.1518529096315,"6,7"
1503,"Banks, ATMs",44.4976861167901,40.1455575791686,"6,7"
1531,"Banks, ATMs",44.499090992063,40.1470938715992,"7"
1548,"Banks, ATMs",44.4946650824896,40.1517322709798,"6,7"
1555,"Banks, ATMs",44.4960729222029,40.1518665046398,"6,7"
1558,"Banks, ATMs",44.4971169442261,40.1522492922642,"6,7"
1585,"Banks, ATMs",44.4979466282225,40.1524059770874,"6,7"
1624,"Banks, ATMs",44.5102645070614,40.1487548933345,"7"
1635,"Banks, ATMs",44.5157863612814,40.1487443189551,"7"
1636,"Banks, ATMs",44.5158385533994,40.1487090938999,"7"
1649,"Banks, ATMs",44.510282114041,40.1498732963315,"7"
1670,"Banks, ATMs",44.5094597962299,40.1546346113394,"7"
1672,"Banks, ATMs",44.5100543911165,40.1539373084564,"7"
1677,"Banks, ATMs",44.5099823462307,40.1545196763236,"7"
1683,"Banks, ATMs",44.5163266979248,40.1501824194517,"7"
1696,"Banks, ATMs",44.4997083143262,40.1552145015293,"7"
1712,"Banks, ATMs",44.5018040838841,40.1565319035568,"7"
1768,"Banks, ATMs",44.5105418169896,40.1571980785192,"7"
1790,"Banks, ATMs",44.5116173698793,40.1599148897028,"7"
1795,"Banks, ATMs",44.5065455716167,40.1631273862045,"7"
1796,"Banks, ATMs",44.5080465666249,40.1631021915526,"7"
1873,"Banks, ATMs",44.5231944979349,40.1303573095635,"7,11"
1874,"Banks, ATMs",44.5236554235072,40.1306047066886,"7,11"
1875,"Banks, ATMs",44.523653177719,40.1306542958985,"7,11"
1877,"Banks, ATMs",44.524307510572,40.1304330673018,"7,11"
1889,"Banks, ATMs",44.5249674129797,40.1318966929793,"7,11"
1926,"Banks, ATMs",44.5171147899235,40.1424462968852,"7"
1932,"Banks, ATMs",44.5212938424568,40.141589893283,"7"
1954,"Banks, ATMs",44.5221015177287,40.1420800038584,"7"
1958,"Banks, ATMs",44.5236813848189,40.1420705958563,"7"
2125,"Banks, ATMs",44.5320801835678,40.1526740981747,"7,8"
2259,"Banks, ATMs",44.4908688919305,40.1709937702127,"3,6,7"
2344,"Banks, ATMs",44.5023802633073,40.1741406725844,"3,7"
2345,"Banks, ATMs",44.502412512826,40.1741417021713,"3,7"
2346,"Banks, ATMs",44.5024405402629,40.1741524785132,"3,7"
2354,"Banks, ATMs",44.5039225808186,40.173861997157,"3,7"
2401,"Banks, ATMs",44.5075163809443,40.1703245043932,"3,7"
2407,"Banks, ATMs",44.5093420270962,40.1695148555373,"3,7"
2411,"Banks, ATMs",44.5088044752302,40.1709812773112,"3,7"
2421,"Banks, ATMs",44.5130313181365,40.1682673801974,"3,7"
2422,"Banks, ATMs",44.5136208824575,40.1682412950669,"3,7"
2433,"Banks, ATMs",44.5138002760197,40.1701023753251,"3,7"
2438,"Banks, ATMs",44.513725356525,40.1706945577251,"3,7"
2440,"Banks, ATMs",44.5138823820367,40.1692879873811,"3,7"
2442,"Banks, ATMs",44.5145634846851,40.169280573825,"3,7"
2445,"Banks, ATMs",44.5152341668762,40.1692124789008,"3,7"
2449,"Banks, ATMs",44.5164582112824,40.1695386749336,"3,7"
2452,"Banks, ATMs",44.5139618829393,40.1713641631052,"3,7"
2454,"Banks, ATMs",44.5139931443112,40.1714599185371,"3,7"
2463,"Banks, ATMs",44.5058323092811,40.1739156731534,"3,7"
2484,"Banks, ATMs",44.5109306976761,40.1747223866917,"3,7"
2486,"Banks, ATMs",44.5105921226456,40.1751084087344,"3,7"
2497,"Banks, ATMs",44.5131993929262,40.1715203919697,"3,7"
2498,"Banks, ATMs",44.5132017285459,40.1715440047369,"3,7"
2499,"Banks, ATMs",44.5132024471982,40.1715685784801,"3,7"
2502,"Banks, ATMs",44.5132309237927,40.1719321040999,"3,7"
2503,"Banks, ATMs",44.5132320916025,40.1719492644379,"3,7"
2504,"Banks, ATMs",44.5132316424449,40.1719662188476,"3,7"
2506,"Banks, ATMs",44.5133597422044,40.1723722997185,"3,7"
2539,"Banks, ATMs",44.5149175107386,40.173576868454,"3,7"
2540,"Banks, ATMs",44.51498048264,40.1735794767625,"3,7"
2547,"Banks, ATMs",44.5135898007487,40.174439869879,"3,7"
2550,"Banks, ATMs",44.5136221400989,40.1745843544503,"3,7"
2558,"Banks, ATMs",44.5118358401564,40.1762747667611,"3,7"
2560,"Banks, ATMs",44.5113921622376,40.1763867135641,"3,7"
2561,"Banks, ATMs",44.5124505573053,40.1767575574789,"3,7"
2566,"Banks, ATMs",44.5135625817956,40.176308673415,"3,7"
2567,"Banks, ATMs",44.5136092941903,40.176285885949,"3,7"
2578,"Banks, ATMs",44.5139921561644,40.1748582222235,"3,7"
2579,"Banks, ATMs",44.5140528822776,40.1752913977905,"3,7"
2587,"Banks, ATMs",44.5142318266822,40.1759871772543,"3,7"
2612,"Banks, ATMs",44.4989637906187,40.1817690708974,"3,7"
2630,"Banks, ATMs",44.5015926204662,40.1791499084514,"3,7"
2641,"Banks, ATMs",44.5049479178839,40.1783024784196,"3,7"
2647,"Banks, ATMs",44.5049167463435,40.1788774993201,"3,7"
2652,"Banks, ATMs",44.505188486717,40.1791329558364,"3,7"
2667,"Banks, ATMs",44.49937881228,40.1829475992437,"3,7"
2668,"Banks, ATMs",44.4993910293679,40.1829887087321,"3,7"
2669,"Banks, ATMs",44.4994083668529,40.1830180138112,"3,7"
2736,"Banks, ATMs",44.5108175997819,40.1772930571828,"3,7"
2745,"Banks, ATMs",44.5103836236681,40.1789206016692,"3,7"
2747,"Banks, ATMs",44.5106579691559,40.1786350824136,"3,7"
2760,"Banks, ATMs",44.5104017696369,40.17942451277,"3,7"
2789,"Banks, ATMs",44.5061265075367,40.1823030898015,"3,7"
2795,"Banks, ATMs",44.5071160018221,40.1815246053724,"3,7"
2805,"Banks, ATMs",44.5087575831723,40.1803879183323,"3,7"
2821,"Banks, ATMs",44.5086604752901,40.1814723766606,"3,7"
2829,"Banks, ATMs",44.5096081080833,40.1822238897308,"3,7"
2834,"Banks, ATMs",44.509891616387,40.182403359429,"3,7"
2835,"Banks, ATMs",44.5112248959317,40.1774540769031,"3,7"
2848,"Banks, ATMs",44.512125277341,40.1795464748916,"3,7"
2859,"Banks, ATMs",44.5135212592925,40.1796053625454,"3,7"
2881,"Banks, ATMs",44.5160610660953,40.1790013841828,"3,7"
2882,"Banks, ATMs",44.5165179492488,40.1792762636383,"3,7"
2886,"Banks, ATMs",44.5116915707218,40.1798632184882,"3,7"
2901,"Banks, ATMs",44.513347255622,40.1814143828403,"3,7"
2905,"Banks, ATMs",44.5136722660917,40.1818980978266,"3,7"
2932,"Banks, ATMs",44.5139792204243,40.1816823893704,"3,7"
2936,"Banks, ATMs",44.5144795820376,40.1818784006464,"3,7"
2953,"Banks, ATMs",44.5162573479848,40.1816427203528,"3,7"
2954,"Banks, ATMs",44.5163832917877,40.1817451871623,"3,7"
2960,"Banks, ATMs",44.507752817527,40.1838058833254,"3,7"
2979,"Banks, ATMs",44.5107550770381,40.183857012172,"3,7"
2980,"Banks, ATMs",44.510786518073,40.1838279133432,"3,7"
2994,"Banks, ATMs",44.5099151522474,40.1844448881947,"3,7"
3017,"Banks, ATMs",44.5078415710771,40.1863220631527,"3,7"
3025,"Banks, ATMs",44.5085593249891,40.1865151787059,"3,7"
3050,"Banks, ATMs",44.5106844694568,40.187457758634,"3,7"
3058,"Banks, ATMs",44.5111789920207,40.1835739843551,"3,7"
3059,"Banks, ATMs",44.5112462758354,40.1835291692215,"3,7"
3080,"Banks, ATMs",44.5125651823356,40.1847395792081,"3,7"
3084,"Banks, ATMs",44.5129346594119,40.1850258963117,"3,7"
3085,"Banks, ATMs",44.5131611246951,40.1852148978795,"3,7"
3087,"Banks, ATMs",44.5132634428059,40.1852291038585,"3,7"
3097,"Banks, ATMs",44.5149997065871,40.1829736100915,"3,7"
3098,"Banks, ATMs",44.514996292989,40.1829808162613,"3,7"
3105,"Banks, ATMs",44.5145278215683,40.183333505864,"3,7"
3115,"Banks, ATMs",44.5152162005706,40.183792912377,"3,7"
3141,"Banks, ATMs",44.5146273549018,40.1840440953814,"3,7"
3145,"Banks, ATMs",44.5150075219301,40.1839334651673,"3,7"
3205,"Banks, ATMs",44.5114777716842,40.1868564579748,"3,7"
3234,"Banks, ATMs",44.5162791770463,40.1864947965999,"3,7"
3251,"Banks, ATMs",44.5157736052044,40.1869239861849,"3,7"
3297,"Banks, ATMs",44.4803207840328,40.1900635619719,"2,3"
3314,"Banks, ATMs",44.4735936601962,40.1940389828251,"2,3"
3317,"Banks, ATMs",44.4736178248773,40.1942526620443,"2,3"
3320,"Banks, ATMs",44.4735999484031,40.1948333116792,"2,3"
3321,"Banks, ATMs",44.4736032721697,40.1948447022983,"2,3"
3324,"Banks, ATMs",44.4741033642884,40.1946497577646,"2,3"
3349,"Banks, ATMs",44.4796165946816,40.197393957057,"2,3"
3350,"Banks, ATMs",44.4793336253671,40.1984575591595,"2,3"
3358,"Banks, ATMs",44.4842129146643,40.192281421687,"2,3"
3360,"Banks, ATMs",44.4839898629793,40.192762314374,"2,3"
3373,"Banks, ATMs",44.4854706458936,40.1931531744111,"2,3"
3386,"Banks, ATMs",44.4855196939081,40.1935773126436,"2,3"
3389,"Banks, ATMs",44.4866822935488,40.1938808158532,"2,3"
3411,"Banks, ATMs",44.4894044583543,40.1960197784744,"2,3"
3442,"Banks, ATMs",44.4924873865779,40.197961474325,"2,3"
3458,"Banks, ATMs",44.4935535071571,40.1982095171959,"2,3"
3477,"Banks, ATMs",44.4786967198307,40.1998128883366,"2,3"
3487,"Banks, ATMs",44.4803674964276,40.204062173636,"2,3"
3491,"Banks, ATMs",44.4739969139272,40.2046520699928,"2,3"
3494,"Banks, ATMs",44.4747464682003,40.2046338201941,"2,3"
3495,"Banks, ATMs",44.4748549846866,40.2046614693233,"2,3"
3496,"Banks, ATMs",44.4747563496684,40.2047291170212,"2,3"
3497,"Banks, ATMs",44.4747478156732,40.2047811220007,"2,3"
3498,"Banks, ATMs",44.4748855274063,40.2047831802444,"2,3"
3499,"Banks, ATMs",44.4750094949155,40.2047158756414,"2,3"
3511,"Banks, ATMs",44.4765528005736,40.2053804113321,"2,3"
3520,"Banks, ATMs",44.4772181827045,40.2053869976537,"2,3"
3521,"Banks, ATMs",44.4771385021388,40.2054248003827,"2,3"
3522,"Banks, ATMs",44.4772446830054,40.2054680916852,"2,3"
3548,"Banks, ATMs",44.4912760084173,40.2001657648693,"2,3"
3549,"Banks, ATMs",44.4913206546869,40.2001110804481,"2,3"
3554,"Banks, ATMs",44.4911545561908,40.2004166127907,"2,3"
3581,"Banks, ATMs",44.4937786249673,40.2012534062016,"2,3"
3583,"Banks, ATMs",44.4944943127541,40.2015050734361,"2,3"
3632,"Banks, ATMs",44.4991978915818,40.1931518706331,"3,7"
3651,"Banks, ATMs",44.5047776871376,40.1918900762775,"3,7"
3656,"Banks, ATMs",44.5050346951403,40.1919073001892,"3,7"
3670,"Banks, ATMs",44.4951616711787,40.1951865572166,"2,3"
3711,"Banks, ATMs",44.498071494047,40.1986854962302,"3"
3751,"Banks, ATMs",44.5057714933364,40.1918607064099,"3,7"
3760,"Banks, ATMs",44.5089087696346,40.1918528149713,"3,7"
3769,"Banks, ATMs",44.5131914877517,40.1892186700979,"3,7"
3773,"Banks, ATMs",44.5141334611586,40.1881053072289,"3,7"
3774,"Banks, ATMs",44.5141295984029,40.1881097678538,"3,7"
3775,"Banks, ATMs",44.514125196658,40.1881145716033,"3,7"
3784,"Banks, ATMs",44.5143879538786,40.1885189088453,"3,7"
3785,"Banks, ATMs",44.5144480511711,40.1885211734565,"3,7"
3786,"Banks, ATMs",44.5145706712074,40.1882488705778,"3,7"
3790,"Banks, ATMs",44.5150239610998,40.1886316589398,"3,7"
3792,"Banks, ATMs",44.5151533185007,40.1885589855894,"3,7"
3798,"Banks, ATMs",44.5139829933485,40.1889384096176,"3,7"
3810,"Banks, ATMs",44.515020098344,40.1892722653223,"3,7"
3821,"Banks, ATMs",44.5159312595367,40.1884653130257,"3,7"
3900,"Banks, ATMs",44.4955803759326,40.2012027707509,"2,3"
3901,"Banks, ATMs",44.4955992405536,40.201252857308,"2,3"
3902,"Banks, ATMs",44.4953657684113,40.2016567731636,"2,3"
3906,"Banks, ATMs",44.4962745041527,40.2015987966005,"2,3"
3924,"Banks, ATMs",44.4952361415158,40.201784321428,"2,3"
3925,"Banks, ATMs",44.4954163435618,40.2017588666833,"2,3"
3929,"Banks, ATMs",44.4963964055367,40.2021480968166,"2,3"
3948,"Banks, ATMs",44.4995961147472,40.2018547850516,"3"
3964,"Banks, ATMs",44.4988664132419,40.2031712818179,"3"
3968,"Banks, ATMs",44.5008335440511,40.1994224097527,"3"
3980,"Banks, ATMs",44.5004946096944,40.2006704787247,"3"
4005,"Banks, ATMs",44.5018100127649,40.2038201897774,"3"
4007,"Banks, ATMs",44.5018715473619,40.2039198101153,"3"
4061,"Banks, ATMs",44.5016208275661,40.2047862676099,"3"
4062,"Banks, ATMs",44.5016096884566,40.2048004694894,"3"
4068,"Banks, ATMs",44.502290791105,40.2045550578486,"3"
4069,"Banks, ATMs",44.5024752152328,40.2044804805259,"3"
4168,"Banks, ATMs",44.506510088163,40.2057569969603,"3"
4170,"Banks, ATMs",44.5066710662619,40.2058173026081,"3"
4181,"Banks, ATMs",44.5083316918961,40.207072869101,"3"
4212,"Banks, ATMs",44.5105504408164,40.2067432173992,"3"
4223,"Banks, ATMs",44.5108774275798,40.2071663787507,"3"
4262,"Banks, ATMs",44.5121267146454,40.2071477866002,"3"
4269,"Banks, ATMs",44.512634442444,40.2071373585284,"3"
4280,"Banks, ATMs",44.5162031795732,40.2055778634855,"3"
4281,"Banks, ATMs",44.5162099169379,40.2055924082357,"3"
4284,"Banks, ATMs",44.5139886527348,40.206484503151,"3"
4285,"Banks, ATMs",44.5140134462367,40.2064947941105,"3"
4289,"Banks, ATMs",44.5141447799312,40.2066101213566,"3"
4296,"Banks, ATMs",44.5147626411836,40.2069653637169,"3"
4300,"Banks, ATMs",44.5152979472614,40.2069499959902,"3"
4360,"Banks, ATMs",44.5170382534613,40.1703366542007,"3,7"
4375,"Banks, ATMs",44.5193471932361,40.1701916800842,"3,7"
4377,"Banks, ATMs",44.5180565836674,40.1714555941012,"3,7"
4414,"Banks, ATMs",44.5214917413139,40.1716363964738,"3,7"
4419,"Banks, ATMs",44.5213611262716,40.1723904895586,"3,7"
4431,"Banks, ATMs",44.5217271897499,40.1736460572335,"3,7"
4438,"Banks, ATMs",44.5166791968423,40.1760709832961,"3,7"
4450,"Banks, ATMs",44.5197801812031,40.1762357809518,"3,7"
4457,"Banks, ATMs",44.5221454453461,40.1741550181604,"3,7"
4462,"Banks, ATMs",44.5231798553958,40.1750016076919,"3,7"
4470,"Banks, ATMs",44.5237011477552,40.1760061897724,"3,7"
4482,"Banks, ATMs",44.5359769854388,40.1695542570701,"7,8"
4484,"Banks, ATMs",44.5371079643815,40.1696288728023,"7,8"
4509,"Banks, ATMs",44.518564311466,40.1778615662784,"3,7"
4517,"Banks, ATMs",44.5171127237984,40.1791888925863,"3,7"
4520,"Banks, ATMs",44.5170444518368,40.1792739987185,"3,7"
4521,"Banks, ATMs",44.5171279053267,40.1792672725926,"3,7"
4537,"Banks, ATMs",44.5207102070167,40.1787980893473,"3,7"
4572,"Banks, ATMs",44.5171403020776,40.1823813975794,"3,7"
4574,"Banks, ATMs",44.5174637854114,40.1821496996328,"3,7"
4576,"Banks, ATMs",44.5173893150744,40.1822175070521,"3,7"
4582,"Banks, ATMs",44.5180149018382,40.1817419614848,"3,7"
4600,"Banks, ATMs",44.5195903671835,40.1810684778407,"3,7"
4602,"Banks, ATMs",44.5197340077975,40.1809408906109,"3,7"
4629,"Banks, ATMs",44.5211360982929,40.1821227962654,"3,7"
4644,"Banks, ATMs",44.5244316577442,40.177292782639,"3,7"
4674,"Banks, ATMs",44.5267702419234,40.177073559097,"3,7"
4683,"Banks, ATMs",44.5248742576847,40.1785011075795,"3,7"
4693,"Banks, ATMs",44.5226822785599,40.1803661617288,"3,7"
4703,"Banks, ATMs",44.5223459493176,40.1811128141753,"3,7"
4705,"Banks, ATMs",44.5227089585239,40.1807855070227,"3,7"
4716,"Banks, ATMs",44.5222865706773,40.181138070774,"3,7"
4721,"Banks, ATMs",44.5274784736934,40.1809478224677,"3,7"
4722,"Banks, ATMs",44.5274389478209,40.1810404072981,"3,7"
4740,"Banks, ATMs",44.517046697625,40.1825201688972,"3,7"
4741,"Banks, ATMs",44.5170917032207,40.1824989620228,"3,7"
4756,"Banks, ATMs",44.5182845760865,40.1829395695077,"3,7"
4762,"Banks, ATMs",44.5191925931757,40.1831353026313,"3,7"
4763,"Banks, ATMs",44.519239215739,40.1830983796659,"3,7"
4765,"Banks, ATMs",44.5184894818028,40.183716871,"3,7"
4767,"Banks, ATMs",44.5188287754856,40.1833882038149,"3,7"
4776,"Banks, ATMs",44.5192527802997,40.1837665586964,"3,7"
4781,"Banks, ATMs",44.517784843294,40.1842899930337,"3,7"
4782,"Banks, ATMs",44.5177429818017,40.1843237584246,"3,7"
4796,"Banks, ATMs",44.5179009056287,40.184755089226,"3,7"
4807,"Banks, ATMs",44.5188825845712,40.1840030551617,"3,7"
4810,"Banks, ATMs",44.5181098537638,40.1845750767206,"3,7"
4813,"Banks, ATMs",44.5195378157394,40.1827966812256,"3,7"
4818,"Banks, ATMs",44.5196884632125,40.1832711899516,"3,7"
4819,"Banks, ATMs",44.5194035176044,40.1835033644757,"3,7"
4839,"Banks, ATMs",44.5172101910067,40.1853142710416,"3,7"
4855,"Banks, ATMs",44.5178783579151,40.1863862978114,"3,7"
4867,"Banks, ATMs",44.5186811822845,40.1865003553567,"3,7"
4871,"Banks, ATMs",44.5168469123058,40.1872144116228,"3,7"
4872,"Banks, ATMs",44.5168567039424,40.1872991645586,"3,7"
4893,"Banks, ATMs",44.5216025035884,40.1857401739812,"3,7"
4928,"Banks, ATMs",44.5231441024475,40.1836973802362,"3,7"
4945,"Banks, ATMs",44.5252288227274,40.184726402553,"3,7"
4956,"Banks, ATMs",44.5222628551538,40.1862053974847,"3,7"
4960,"Banks, ATMs",44.5224426080421,40.186460963663,"3,7"
4964,"Banks, ATMs",44.5239175519071,40.1854150166127,"3,7"
4973,"Banks, ATMs",44.5222986081021,40.1870495033805,"3,7"
4974,"Banks, ATMs",44.5225062087642,40.1871844220971,"3,7"
4985,"Banks, ATMs",44.5237069868045,40.1875825885866,"3,7"
4987,"Banks, ATMs",44.5238489206194,40.1876994577622,"3,7"
5045,"Banks, ATMs",44.536662310169,40.1863589157368,"3,4,7"
5133,"Banks, ATMs",44.5437137258233,40.1851293188035,"3,4,7,8"
5167,"Banks, ATMs",44.5168871568305,40.1883376710822,"3,7"
5169,"Banks, ATMs",44.5177679549666,40.1881322082237,"3,7"
5217,"Banks, ATMs",44.5209453859581,40.1879913896325,"3,7"
5231,"Banks, ATMs",44.5220269575602,40.1897238085532,"3,7"
5232,"Banks, ATMs",44.5220477984748,40.1897093976454,"3,7"
5233,"Banks, ATMs",44.5214452984137,40.1900696007973,"3,7"
5257,"Banks, ATMs",44.5237262107516,40.1886368743992,"3,7"
5259,"Banks, ATMs",44.5240363091877,40.1884811653148,"3,7"
5260,"Banks, ATMs",44.5244522291642,40.1881090816038,"3,7"
5262,"Banks, ATMs",44.5244390239296,40.18819506867,"3,7"
5264,"Banks, ATMs",44.5242020483576,40.188605307139,"3,7"
5275,"Banks, ATMs",44.5225375599677,40.1898095190793,"3,7"
5276,"Banks, ATMs",44.5225617246488,40.1898362135285,"3,7"
5278,"Banks, ATMs",44.5228765841559,40.1901461154137,"3,7"
5279,"Banks, ATMs",44.5231313463705,40.1903156824756,"3,7"
5280,"Banks, ATMs",44.5231719502213,40.1903465627124,"3,7"
5284,"Banks, ATMs",44.5253233254952,40.1888861866136,"3,7"
5298,"Banks, ATMs",44.5263297979396,40.190440987527,"3,7"
5346,"Banks, ATMs",44.5323166201506,40.1907119091579,"3,4,7"
5384,"Banks, ATMs",44.5203152177863,40.1991500134154,"3"
5388,"Banks, ATMs",44.5203961559934,40.1994596668997,"3"
5391,"Banks, ATMs",44.5209081957053,40.2000203741968,"3"
5424,"Banks, ATMs",44.5226292779582,40.2025819900689,"3"
5429,"Banks, ATMs",44.5234650704985,40.2027242191786,"3"
5434,"Banks, ATMs",44.5235708022075,40.2028011997879,"3"
5436,"Banks, ATMs",44.5232211778989,40.2031524141326,"3"
5444,"Banks, ATMs",44.5176699487691,40.2055773832343,"3"
5446,"Banks, ATMs",44.5183920145945,40.2062555632009,"3"
5457,"Banks, ATMs",44.5195896485313,40.2061956695833,"3"
5472,"Banks, ATMs",44.520431280121,40.2066619190744,"3"
5474,"Banks, ATMs",44.5204055883039,40.2067679156051,"3"
5479,"Banks, ATMs",44.5217542290399,40.206583090479,"3"
5501,"Banks, ATMs",44.5226118506417,40.206477573904,"3"
5502,"Banks, ATMs",44.5227918730246,40.2059735893499,"3"
5520,"Banks, ATMs",44.5275293183385,40.2068637582802,"3,4"
5534,"Banks, ATMs",44.5235426849391,40.2096983624657,"3"
5535,"Banks, ATMs",44.5234778265755,40.2097048111614,"3"
5536,"Banks, ATMs",44.52424920991,40.2093060199206,"3"
5540,"Banks, ATMs",44.5272957563646,40.2079006617074,"3,4"
5541,"Banks, ATMs",44.5275237487837,40.2077690086447,"3,4"
5571,"Banks, ATMs",44.5297486960794,40.203827873996,"3,4"
5590,"Banks, ATMs",44.5307487904852,40.2032068902716,"3,4"
5593,"Banks, ATMs",44.5319088748431,40.2044343070366,"3,4"
5602,"Banks, ATMs",44.5345980714777,40.2010101086903,"3,4"
5608,"Banks, ATMs",44.5368056812884,40.1992499150707,"3,4"
5613,"Banks, ATMs",44.5370846081841,40.1997407072601,"3,4"
5614,"Banks, ATMs",44.5371275476547,40.1997055772788,"3,4"
5635,"Banks, ATMs",44.5292246189427,40.2061617778678,"3,4"
5645,"Banks, ATMs",44.5280739668952,40.2074602163777,"3,4"
5651,"Banks, ATMs",44.527913617617,40.2080563948073,"3,4"
5666,"Banks, ATMs",44.5291311941531,40.209503460639,"3,4"
5667,"Banks, ATMs",44.5291391891591,40.2094503616281,"3,4"
5668,"Banks, ATMs",44.5291372128655,40.209462710239,"3,4"
5669,"Banks, ATMs",44.5291330806152,40.2094810959444,"3,4"
5676,"Banks, ATMs",44.5299591713505,40.2094515964893,"3,4"
5677,"Banks, ATMs",44.5299846835045,40.2094823994084,"3,4"
5774,"Banks, ATMs",44.5435531070505,40.2030840787629,"3,4"
5786,"Banks, ATMs",44.5422148867717,40.2038973063603,"3,4"
5787,"Banks, ATMs",44.542255400791,40.2039299642462,"3,4"
5794,"Banks, ATMs",44.543423659818,40.2031634603054,"3,4"
5800,"Banks, ATMs",44.5445367622866,40.2016102546944,"3,4"
5814,"Banks, ATMs",44.5450397290142,40.2021599664823,"3,4"
