"","TYPE","point","lon","lat","cell","districtName"
"2147","restaurant/cafe",6,44.5178270641123,40.1788970601029,9,"Kentron"
"2148","bank/atm",10,44.5171127237984,40.1791888925863,9,"Kentron"
"2149","restaurant/cafe",6,44.5169989970834,40.179311061033,9,"Kentron"
"2150","bank/atm",10,44.5170444518368,40.1792739987185,9,"Kentron"
"2151","bank/atm",10,44.5171279053267,40.1792672725926,9,"Kentron"
"2152","restaurant/cafe",6,44.5180875755447,40.1784742027653,9,"Kentron"
"2154","supermarket/shop(food)",10,44.519808388303,40.1781234783192,9,"Kentron"
"2155","mall/shop(non-food)",14,44.5201023170639,40.1777492100957,9,"Kentron"
"2156","School/kindergarten",7,44.5208717241048,40.1782952717529,9,"Kentron"
"2157","restaurant/cafe",6,44.5204432277143,40.1783939687027,9,"Kentron"
"2158","supermarket/shop(food)",10,44.5204066662822,40.1787143553081,9,"Kentron"
"2159","bank/atm",10,44.5207102070167,40.1787980893473,9,"Kentron"
"2160","School/kindergarten",7,44.5202545815046,40.1791388583668,9,"Kentron"
"2161","restaurant/cafe",6,44.5215626183898,40.1789046098772,9,"Kentron"
"2162","restaurant/cafe",6,44.5210420446827,40.1796567004583,9,"Kentron"
"2164","healthcare",10,44.5211095081605,40.1796173734242,9,"Kentron"
"2165","beauty_salon",4,44.5215107855979,40.1792908140304,9,"Kentron"
"2172","beauty_salon",4,44.5186977112857,40.1810988132307,9,"Kentron"
"2173","supermarket/shop(food)",10,44.5193153030435,40.1808693757704,9,"Kentron"
"2175","restaurant/cafe",6,44.5170467874565,40.1816476618234,9,"Kentron"
"2177","cinema/theatre/museum",6,44.5166777595378,40.1820661756233,9,"Kentron"
"2179","mall/shop(non-food)",14,44.5171030219933,40.1824765197892,9,"Kentron"
"2180","bank/atm",10,44.5171403020776,40.1823813975794,9,"Kentron"
"2181","bank/atm",10,44.5174637854114,40.1821496996328,9,"Kentron"
"2182","bank/atm",10,44.5173893150744,40.1822175070521,9,"Kentron"
"2183","restaurant/cafe",6,44.5176945626079,40.182445018293,9,"Kentron"
"2185","bank/atm",10,44.5180149018382,40.1817419614848,9,"Kentron"
"2186","healthcare",10,44.51860392717,40.1817571976623,9,"Kentron"
"2187","mall/shop(non-food)",14,44.5188213194688,40.1812544019972,9,"Kentron"
"2188","restaurant/cafe",6,44.5190191284943,40.1811703964613,9,"Kentron"
"2190","restaurant/cafe",6,44.5192543972673,40.1813354562596,9,"Kentron"
"2191","restaurant/cafe",6,44.5192139730795,40.1814150005262,9,"Kentron"
"2192","School/kindergarten",7,44.5181863003944,40.1820602733476,9,"Kentron"
"2193","restaurant/cafe",6,44.5184398049676,40.1819471691741,9,"Kentron"
"2194","mall/shop(non-food)",14,44.5185554181447,40.1818097006803,9,"Kentron"
"2195","healthcare",10,44.5200512927558,40.1803592984455,9,"Kentron"
"2196","beauty_salon",4,44.519669329097,40.1805995129487,9,"Kentron"
"2197","restaurant/cafe",6,44.5194997271714,40.180724973214,9,"Kentron"
"2200","bank/atm",10,44.5195903671835,40.1810684778407,9,"Kentron"
"2201","supermarket/shop(food)",10,44.5195944994338,40.1811014898821,9,"Kentron"
"2202","bank/atm",10,44.5197340077975,40.1809408906109,9,"Kentron"
"2203","supermarket/shop(food)",10,44.5198815111671,40.1808709543138,9,"Kentron"
"2204","supermarket/shop(food)",10,44.5203127025035,40.1805131044582,9,"Kentron"
"2205","restaurant/cafe",6,44.520230506655,40.1805857864286,9,"Kentron"
"2207","restaurant/cafe",6,44.5201804704937,40.1806223675985,9,"Kentron"
"2210","restaurant/cafe",6,44.5210563278957,40.1799934844396,9,"Kentron"
"2212","restaurant/cafe",6,44.5194513079775,40.1814029899656,9,"Kentron"
"2213","healthcare",10,44.5203465689897,40.1815025059749,9,"Kentron"
"2216","healthcare",10,44.5214471848758,40.1813537809608,9,"Kentron"
"2218","supermarket/shop(food)",10,44.5219171834324,40.181492691644,9,"Kentron"
"2219","mall/shop(non-food)",14,44.521942785418,40.1816539072926,9,"Kentron"
"2220","mall/shop(non-food)",14,44.5207384141166,40.1818698903646,9,"Kentron"
"2221","bank/atm",10,44.5211360982929,40.1821227962654,9,"Kentron"
"2222","restaurant/cafe",6,44.5208997515417,40.1823000014122,9,"Kentron"
"2223","restaurant/cafe",6,44.520753954971,40.1824229878261,9,"Kentron"
"2224","restaurant/cafe",6,44.5214974905317,40.1818198581222,9,"Kentron"
"2225","restaurant/cafe",6,44.5218744236249,40.1818598015615,9,"Kentron"
"2226","restaurant/cafe",6,44.5222185682103,40.1774999942213,9,"Kentron"
"2228","bus_stop",4,44.5226670072001,40.1781429020493,9,"Kentron"
"2229","restaurant/cafe",6,44.5238879973343,40.1773437104864,9,"Kentron"
"2230","beauty_salon",4,44.5243906945673,40.177261004192,9,"Kentron"
"2231","bank/atm",10,44.5244316577442,40.177292782639,9,"Kentron"
"2232","beauty_salon",4,44.5245727830754,40.1776354810151,9,"Kentron"
"2233","restaurant/cafe",6,44.5235664004626,40.1778934130795,9,"Kentron"
"2234","supermarket/shop(food)",10,44.5246185073233,40.1777356889054,9,"Kentron"
"2236","restaurant/cafe",6,44.5229002996794,40.1789011781617,9,"Kentron"
"2237","restaurant/cafe",6,44.522758276033,40.1797210100617,9,"Kentron"
"2238","restaurant/cafe",6,44.5228384057563,40.1794985685807,9,"Kentron"
"2239","restaurant/cafe",6,44.5244171050366,40.1786208064193,9,"Kentron"
"2240","bus_stop",4,44.5244002167093,40.179153065618,9,"Kentron"
"2241","bus_stop",4,44.5245616439658,40.1792285630386,9,"Kentron"
"2242","restaurant/cafe",6,44.5246005410176,40.1794543684588,9,"Kentron"
"2243","restaurant/cafe",6,44.5248012246521,40.179454299825,9,"Kentron"
"2244","mall/shop(non-food)",14,44.5261596570248,40.1775805038837,9,"Kentron"
"2245","restaurant/cafe",6,44.5248668914994,40.1783160681319,9,"Kentron"
"2247","healthcare",10,44.5251899256755,40.1783598571862,9,"Kentron"
"2249","bank/atm",10,44.5267702419234,40.177073559097,9,"Kentron"
"2251","restaurant/cafe",6,44.5263632152681,40.1774087772761,9,"Kentron"
"2252","mall/shop(non-food)",14,44.5271576853054,40.1779193572297,9,"Kentron"
"2253","bank/atm",10,44.5248742576847,40.1785011075795,9,"Kentron"
"2254","supermarket/shop(food)",10,44.5249428889724,40.1784637702835,9,"Kentron"
"2255","mall/shop(non-food)",14,44.5256623496835,40.1784388558632,9,"Kentron"
"2256","restaurant/cafe",6,44.5262018778431,40.1784332964458,9,"Kentron"
"2259","restaurant/cafe",6,44.5273632198424,40.1794353569068,9,"Kentron"
"2261","bank/atm",10,44.5226822785599,40.1803661617288,9,"Kentron"
"2262","restaurant/cafe",6,44.5230688236267,40.1799628740225,9,"Kentron"
"2263","healthcare",10,44.5231163445052,40.179925057098,9,"Kentron"
"2265","restaurant/cafe",6,44.5223340017243,40.1806444672827,9,"Kentron"
"2267","mall/shop(non-food)",14,44.5224464707979,40.1805639612558,9,"Kentron"
"2268","bank/atm",10,44.5223459493176,40.1811128141753,9,"Kentron"
"2269","restaurant/cafe",6,44.5225500465501,40.1809056822584,9,"Kentron"
"2270","bank/atm",10,44.5227089585239,40.1807855070227,9,"Kentron"
"2272","bus_stop",4,44.5240291226654,40.1798792100542,9,"Kentron"
"2273","bus_stop",4,44.5237750791031,40.180212218117,9,"Kentron"
"2275","restaurant/cafe",6,44.5242051026296,40.1800306149943,9,"Kentron"
"2276","restaurant/cafe",6,44.5242109416789,40.1802074138078,9,"Kentron"
"2277","pub/bar",4,44.5245327182137,40.1809067803749,9,"Kentron"
"2278","bank/atm",10,44.5222865706773,40.181138070774,9,"Kentron"
"2279","School/kindergarten",7,44.5224200603285,40.1816552112916,9,"Kentron"
"2281","bank/atm",10,44.5274784736934,40.1809478224677,9,"Kentron"
"2282","bank/atm",10,44.5274389478209,40.1810404072981,9,"Kentron"
"2283","mall/shop(non-food)",14,44.5166870121853,40.1827806217169,9,"Kentron"
"2284","bank/atm",10,44.517046697625,40.1825201688972,9,"Kentron"
"2285","bank/atm",10,44.5170917032207,40.1824989620228,9,"Kentron"
"2287","mall/shop(non-food)",14,44.5173319127277,40.1828016912425,9,"Kentron"
"2290","supermarket/shop(food)",10,44.517452825965,40.1828866555824,9,"Kentron"
"2291","restaurant/cafe",6,44.5176919574936,40.1830309849078,9,"Kentron"
"2292","restaurant/cafe",6,44.516627813208,40.1831896575921,9,"Kentron"
"2293","mall/shop(non-food)",14,44.5167913964213,40.1832827197723,9,"Kentron"
"2294","bank/atm",10,44.5182845760865,40.1829395695077,9,"Kentron"
"2295","mall/shop(non-food)",14,44.5183505124284,40.1829922775012,9,"Kentron"
"2296","healthcare",10,44.5184630713335,40.1829257062005,9,"Kentron"
"2298","mall/shop(non-food)",14,44.519332550697,40.1830075820281,9,"Kentron"
"2299","bank/atm",10,44.5191925931757,40.1831353026313,9,"Kentron"
"2300","bank/atm",10,44.519239215739,40.1830983796659,9,"Kentron"
"2301","restaurant/cafe",6,44.5186266545467,40.1831915106014,9,"Kentron"
"2302","bank/atm",10,44.5184894818028,40.183716871,9,"Kentron"
"2303","bank/atm",10,44.5188287754856,40.1833882038149,9,"Kentron"
"2304","mall/shop(non-food)",14,44.5190107741622,40.1832727684391,9,"Kentron"
"2305","supermarket/shop(food)",10,44.5192133442588,40.1836988900842,9,"Kentron"
"2306","bank/atm",10,44.5192527802997,40.1837665586964,9,"Kentron"
"2308","cinema/theatre/museum",6,44.5179074633303,40.1841259012302,9,"Kentron"
"2309","bank/atm",10,44.517784843294,40.1842899930337,9,"Kentron"
"2310","bank/atm",10,44.5177429818017,40.1843237584246,9,"Kentron"
"2312","bus_stop",4,44.5173916506941,40.184711921955,9,"Kentron"
"2313","bus_stop",4,44.5177804415491,40.1847041669416,9,"Kentron"
"2314","restaurant/cafe",6,44.5178602119463,40.1847872759332,9,"Kentron"
"2315","bank/atm",10,44.5179009056287,40.184755089226,9,"Kentron"
"2317","mall/shop(non-food)",14,44.5174524666388,40.1851119559145,9,"Kentron"
"2318","mall/shop(non-food)",14,44.5175656543647,40.1852092703895,9,"Kentron"
"2319","restaurant/cafe",6,44.5177029169401,40.1849207579568,9,"Kentron"
"2320","restaurant/cafe",6,44.5181724663391,40.1838730714259,9,"Kentron"
"2321","mall/shop(non-food)",14,44.5182861032225,40.1838763656314,9,"Kentron"
"2322","bank/atm",10,44.5188825845712,40.1840030551617,9,"Kentron"
"2324","place_of_worship",3,44.5189213019599,40.1843477785095,9,"Kentron"
"2325","bank/atm",10,44.5181098537638,40.1845750767206,9,"Kentron"
"2326","supermarket/shop(food)",10,44.5183356902262,40.1849609054549,9,"Kentron"
"2327","bank/atm",10,44.5195378157394,40.1827966812256,9,"Kentron"
"2328","bus_stop",4,44.520086686378,40.1826060944175,9,"Kentron"
"2329","supermarket/shop(food)",10,44.5205347660417,40.1830228179213,9,"Kentron"
"2330","bank/atm",10,44.5196884632125,40.1832711899516,9,"Kentron"
"2331","bank/atm",10,44.5194035176044,40.1835033644757,9,"Kentron"
"2332","supermarket/shop(food)",10,44.5216556838532,40.1830937128213,9,"Kentron"
"2333","supermarket/shop(food)",10,44.5212354519633,40.1831875986928,9,"Kentron"
"2334","restaurant/cafe",6,44.5195502124903,40.1840222026921,9,"Kentron"
"2335","mall/shop(non-food)",14,44.5196403135133,40.1840881552552,9,"Kentron"
"2336","mall/shop(non-food)",14,44.5198021899275,40.1842280211445,9,"Kentron"
"2337","mall/shop(non-food)",14,44.5199337032851,40.1843276702676,9,"Kentron"
"2338","mall/shop(non-food)",14,44.519990297148,40.1843945833363,9,"Kentron"
"2340","mall/shop(non-food)",14,44.5198799840311,40.1849097088121,9,"Kentron"
"2341","mall/shop(non-food)",14,44.520407474766,40.1847507656373,9,"Kentron"
"2342","restaurant/cafe",6,44.5204932638756,40.1848277666519,9,"Kentron"
"2343","mall/shop(non-food)",14,44.5200717743443,40.1850733183232,9,"Kentron"
"2344","healthcare",10,44.5215990001588,40.1851908094737,9,"Kentron"
"2345","healthcare",10,44.5220940617119,40.1850471023962,9,"Kentron"
"2347","bank/atm",10,44.5172101910067,40.1853142710416,9,"Kentron"
"2348","restaurant/cafe",6,44.5168623633287,40.1856946740042,9,"Kentron"
"2349","pub/bar",4,44.5166766815595,40.1858735855024,9,"Kentron"
"2351","mall/shop(non-food)",14,44.5175230742202,40.1855644876269,9,"Kentron"
"2352","restaurant/cafe",6,44.5178141283722,40.1854041048039,9,"Kentron"
"2353","mall/shop(non-food)",14,44.5178898563507,40.1854560559781,9,"Kentron"
"2354","mall/shop(non-food)",14,44.5179214770487,40.1854944874684,9,"Kentron"
"2355","healthcare",10,44.5175716730771,40.185756919063,9,"Kentron"
"2356","mall/shop(non-food)",14,44.5177091153155,40.1857013994929,9,"Kentron"
"2357","restaurant/cafe",6,44.5179488756648,40.1862340149054,9,"Kentron"
"2358","bank/atm",10,44.5178783579151,40.1863862978114,9,"Kentron"
"2359","supermarket/shop(food)",10,44.5192603261481,40.1856403210505,9,"Kentron"
"2360","restaurant/cafe",6,44.5181414744618,40.1860485161582,9,"Kentron"
"2361","healthcare",10,44.5183089204307,40.1862517206416,9,"Kentron"
"2362","restaurant/cafe",6,44.5184876851723,40.1863760037997,9,"Kentron"
"2363","restaurant/cafe",6,44.51883784847,40.1862318874716,9,"Kentron"
"2364","supermarket/shop(food)",10,44.5191458807809,40.1861317607568,9,"Kentron"
"2366","bank/atm",10,44.5186811822845,40.1865003553567,9,"Kentron"
"2367","supermarket/shop(food)",10,44.5188169177239,40.1866017168049,9,"Kentron"
"2368","mall/shop(non-food)",14,44.5190706917917,40.1863648862653,9,"Kentron"
"2369","bank/atm",10,44.5168469123058,40.1872144116228,9,"Kentron"
"2370","bank/atm",10,44.5168567039424,40.1872991645586,9,"Kentron"
"2371","healthcare",10,44.5179372873977,40.1877133887192,9,"Kentron"
"2372","mall/shop(non-food)",14,44.5182259160985,40.1876908795853,9,"Kentron"
"2373","pub/bar",4,44.5188276975073,40.1874929635861,9,"Kentron"
"2374","restaurant/cafe",6,44.5190474254258,40.1878023958007,9,"Kentron"
"2375","mall/shop(non-food)",14,44.5202768597236,40.1852470843686,9,"Kentron"
"2376","mall/shop(non-food)",14,44.5204673923954,40.1854067812855,9,"Kentron"
"2378","School/kindergarten",7,44.5205627036471,40.1862465736257,9,"Kentron"
"2379","restaurant/cafe",6,44.5208332762106,40.1857070955695,9,"Kentron"
"2380","restaurant/cafe",6,44.5214397288589,40.1855691543016,9,"Kentron"
"2381","healthcare",10,44.5219832994374,40.1853776144938,9,"Kentron"
"2382","mall/shop(non-food)",14,44.5218023787391,40.1855692915567,9,"Kentron"
"2383","bank/atm",10,44.5216025035884,40.1857401739812,9,"Kentron"
"2384","restaurant/cafe",6,44.521218563636,40.1865517566787,9,"Kentron"
"2385","mall/shop(non-food)",14,44.5194905643555,40.1867608615218,9,"Kentron"
"2386","restaurant/cafe",6,44.5195900976889,40.1868804771629,9,"Kentron"
"2387","restaurant/cafe",6,44.5197211618889,40.1868963984486,9,"Kentron"
"2388","restaurant/cafe",6,44.520059826751,40.1868627715908,9,"Kentron"
"2391","restaurant/cafe",6,44.5215503114704,40.186945603433,9,"Kentron"
"2393","mall/shop(non-food)",14,44.5213887943823,40.1877291725587,9,"Kentron"
"2394","restaurant/cafe",6,44.5224206891492,40.1832267177677,9,"Kentron"
"2395","restaurant/cafe",6,44.522574840052,40.1833235545383,9,"Kentron"
"2396","bank/atm",10,44.5231441024475,40.1836973802362,9,"Kentron"
"2398","restaurant/cafe",6,44.5223594240468,40.184269678888,9,"Kentron"
"2399","cinema/theatre/museum",6,44.522848377056,40.1842162855977,9,"Kentron"
"2402","university",6,44.5247429239902,40.1843015913101,9,"Kentron"
"2403","university",6,44.5264428060023,40.1831937753904,9,"Kentron"
"2404","bank/atm",10,44.5252288227274,40.184726402553,9,"Kentron"
"2405","restaurant/cafe",6,44.5253783922222,40.1851687798985,9,"Kentron"
"2408","mall/shop(non-food)",14,44.5225852605092,40.1856915171419,9,"Kentron"
"2409","bank/atm",10,44.5222628551538,40.1862053974847,9,"Kentron"
"2410","healthcare",10,44.5223108251899,40.1861957210879,9,"Kentron"
"2411","restaurant/cafe",6,44.5223965244681,40.1862390932953,9,"Kentron"
"2412","supermarket/shop(food)",10,44.5225372904731,40.1863824547139,9,"Kentron"
"2413","bank/atm",10,44.5224426080421,40.186460963663,9,"Kentron"
"2415","restaurant/cafe",6,44.5229010183316,40.1865011788762,9,"Kentron"
"2416","bank/atm",10,44.5239175519071,40.1854150166127,9,"Kentron"
"2417","restaurant/cafe",6,44.5238649106315,40.1855086933888,9,"Kentron"
"2418","supermarket/shop(food)",10,44.5237556754929,40.1856904877303,9,"Kentron"
"2419","university",6,44.5234776469125,40.1861015648714,9,"Kentron"
"2420","mall/shop(non-food)",14,44.5239827695968,40.1859420068444,9,"Kentron"
"2421","bank/atm",10,44.5222986081021,40.1870495033805,9,"Kentron"
"2422","bank/atm",10,44.5225062087642,40.1871844220971,9,"Kentron"
"2423","bus_stop",4,44.522741118211,40.1872293034419,9,"Kentron"
"2424","bus_stop",4,44.52290209631,40.1869403878436,9,"Kentron"
"2425","healthcare",10,44.5230297469118,40.1869662599082,9,"Kentron"
"2426","restaurant/cafe",6,44.5226808412555,40.1873198895518,9,"Kentron"
"2427","mall/shop(non-food)",14,44.5228083121943,40.1874450628865,9,"Kentron"
"2428","healthcare",10,44.5232415696558,40.1877800925723,9,"Kentron"
"2429","bank/atm",10,44.5237069868045,40.1875825885866,9,"Kentron"
"2430","healthcare",10,44.5237691502222,40.1876195777368,9,"Kentron"
"2431","bank/atm",10,44.5238489206194,40.1876994577622,9,"Kentron"
"2432","supermarket/shop(food)",10,44.5238908719432,40.1877201826332,9,"Kentron"
"2433","supermarket/shop(food)",10,44.5240518500421,40.1878174933665,9,"Kentron"
"2434","healthcare",10,44.524401025193,40.1873384871397,9,"Kentron"
"2437","supermarket/shop(food)",10,44.5242696914985,40.187695271612,9,"Kentron"
"2438","healthcare",10,44.524333022726,40.1876455867932,9,"Kentron"
"2439","bus_stop",4,44.5244606733279,40.1876702919563,9,"Kentron"
"2442","restaurant/cafe",6,44.5254024670718,40.1864926005477,9,"Kentron"
"2443","mall/shop(non-food)",14,44.5257122061817,40.186034378978,9,"Kentron"
"2444","restaurant/cafe",6,44.5255514077459,40.1863250827321,9,"Kentron"
"2445","university",6,44.5256701650264,40.187266155533,9,"Kentron"
"2446","bus_stop",4,44.5249644485392,40.1875694811092,9,"Kentron"
"2447","university",6,44.5262325103943,40.1879117158264,9,"Kentron"
"2449","School/kindergarten",7,44.5291412552843,40.1805028095552,9,"Kentron"
"2450","supermarket/shop(food)",10,44.5303955729155,40.1803838689966,9,"Kentron"
"2451","healthcare",10,44.5361943777376,40.1819300799956,10,"Nork-Marash"
"2452","supermarket/shop(food)",10,44.5308847055877,40.1864007094252,10,"Nork-Marash"
"2453","healthcare",10,44.5375838019875,40.184274757425,10,"Nork-Marash"
"2454","healthcare",10,44.5346271768929,40.1868113018781,10,"Nork-Marash"
"2455","bank/atm",10,44.536662310169,40.1863589157368,10,"Nork-Marash"
"2456","supermarket/shop(food)",10,44.5411814648689,40.172726966402,10,"Nork-Marash"
"2457","supermarket/shop(food)",10,44.5604959621297,40.1723300855423,2,"Nor Nork"
"2458","bus_stop",4,44.5599839224177,40.1768642184849,2,"Nor Nork"
"2460","School/kindergarten",7,44.5402703036762,40.1800606076826,10,"Nork-Marash"
"2461","bus_stop",4,44.5402535950119,40.1805175655823,10,"Nork-Marash"
"2462","bus_stop",4,44.5404340665525,40.1805748052104,10,"Nork-Marash"
"2463","School/kindergarten",7,44.5439572590968,40.1837071942482,10,"Nork-Marash"
"2465","bank/atm",10,44.5437137258233,40.1851293188035,10,"Nork-Marash"
"2466","School/kindergarten",7,44.5404260715464,40.1860960060819,10,"Nork-Marash"
"2467","place_of_worship",3,44.541107713184,40.1868045078731,10,"Nork-Marash"
"2468","bus_stop",4,44.5413688534371,40.1855694974394,10,"Nork-Marash"
"2469","School/kindergarten",7,44.5430255264841,40.1863289944596,10,"Nork-Marash"
"2471","School/kindergarten",7,44.5458271023607,40.1863095044464,10,"Nork-Marash"
"2474","School/kindergarten",7,44.5572360657951,40.1879167940908,10,"Nork-Marash"
"2475","bus_stop",4,44.5172237555675,40.1880434074502,9,"Kentron"
"2476","healthcare",10,44.5172612153149,40.1882540174417,9,"Kentron"
"2477","bank/atm",10,44.5168871568305,40.1883376710822,9,"Kentron"
"2478","bank/atm",10,44.5177679549666,40.1881322082237,9,"Kentron"
"2479","healthcare",10,44.5178487135107,40.1881252771011,9,"Kentron"
